sentence_num,sentence,word,bert_prob
5,'After waiting three hours, Cal whined and started to',cry,-1.1446582078933716
5,'After waiting three hours, Cal whined and started to',complain,-5.175487518310547
5,'After waiting three hours, Cal whined and started to',leave,-3.774661064147949
5,'After waiting three hours, Cal whined and started to',yell,-5.824843406677246
5,'After waiting three hours, Cal whined and started to',pace,-1.9907838106155396
5,'After waiting three hours, Cal whined and started to',argue,-6.418675422668457
5,'After waiting three hours, Cal whined and started to',weep,-6.885541915893555
5,'After waiting three hours, Cal whined and started to',paw,-7.041565895080566
5,'After waiting three hours, Cal whined and started to',twitch,-8.340658187866211
5,'After waiting three hours, Cal whined and started to',bark,-4.147897720336914
6,'While watching the funny movie, Kim was overcome with',laughter,-2.307652235031128
6,'While watching the funny movie, Kim was overcome with',joy,-2.9792592525482178
6,'While watching the funny movie, Kim was overcome with',emotion,-2.128263235092163
6,'While watching the funny movie, Kim was overcome with',giggles,-4.109531402587891
6,'While watching the funny movie, Kim was overcome with',humor,-6.254179954528809
7,'Hearing noises from above, the confused man inspected the',attic,-7.46132230758667
7,'Hearing noises from above, the confused man inspected the',ceiling,-5.894714832305908
7,'Hearing noises from above, the confused man inspected the',roof,-4.7965474128723145
7,'Hearing noises from above, the confused man inspected the',sky,-5.508922100067139
7,'Hearing noises from above, the confused man inspected the',door,-5.899618625640869
7,'Hearing noises from above, the confused man inspected the',bedroom,-9.047558784484863
7,'Hearing noises from above, the confused man inspected the',worst,-11.25767993927002
7,'Hearing noises from above, the confused man inspected the',stairway,-6.712569236755371
7,'Hearing noises from above, the confused man inspected the',pipes,-10.207915306091309
7,'Hearing noises from above, the confused man inspected the',machine,-9.189215660095215
7,'Hearing noises from above, the confused man inspected the',kids,-9.449499130249023
7,'Hearing noises from above, the confused man inspected the',vents,-9.296751022338867
7,'Hearing noises from above, the confused man inspected the',fan,-10.27784538269043
7,'Hearing noises from above, the confused man inspected the',source,-8.718520164489746
7,'Hearing noises from above, the confused man inspected the',stairs,-5.173874378204346
7,'Hearing noises from above, the confused man inspected the',upstairs,-10.477381706237793
7,'Hearing noises from above, the confused man inspected the',clouds,-8.763230323791504
7,'Hearing noises from above, the confused man inspected the',tree,-6.55772590637207
7,'Hearing noises from above, the confused man inspected the',room,-4.192211627960205
7,'Hearing noises from above, the confused man inspected the',rooftop,-4.813267230987549
7,'Hearing noises from above, the confused man inspected the',area,-1.875357985496521
8,'The restaurants on the west end were very',expensive,-2.2410101890563965
8,'The restaurants on the west end were very',crowded,-2.087317943572998
8,'The restaurants on the west end were very',fancy,-5.663346767425537
8,'The restaurants on the west end were very',busy,-2.4673056602478027
8,'The restaurants on the west end were very',good,-2.3497185707092285
8,'The restaurants on the west end were very',nice,-4.631582736968994
8,'The restaurants on the west end were very',noisy,-6.964502811431885
8,'The restaurants on the west end were very',dirty,-9.712502479553223
8,'The restaurants on the west end were very',clean,-6.190890789031982
8,'The restaurants on the west end were very',best,-8.54261589050293
8,'The restaurants on the west end were very',hot,-8.027502059936523
8,'The restaurants on the west end were very',wonderful,-8.978776931762695
8,'The restaurants on the west end were very',extravagant,-7.895229816436768
8,'The restaurants on the west end were very',cheap,-4.936710834503174
8,'The restaurants on the west end were very',loud,-7.935526371002197
8,'The restaurants on the west end were very',old,-6.0274786949157715
8,'The restaurants on the west end were very',dry,-7.957894802093506
8,'The restaurants on the west end were very',elegant,-4.9970479011535645
8,'The restaurants on the west end were very',sparse,-6.49334192276001
8,'The restaurants on the west end were very',upscale,-4.602076053619385
8,'The restaurants on the west end were very',luxurious,-4.8766703605651855
9,'Tim was very tired, so he was difficult to',understand,-3.3721957206726074
9,'Tim was very tired, so he was difficult to',wake,-5.185150623321533
9,'Tim was very tired, so he was difficult to',control,-3.093410015106201
9,'Tim was very tired, so he was difficult to',hear,-2.11458158493042
9,'Tim was very tired, so he was difficult to',tolerate,-7.742143154144287
9,'Tim was very tired, so he was difficult to',handle,-6.560679912567139
9,'Tim was very tired, so he was difficult to',entertain,-8.596243858337402
9,'Tim was very tired, so he was difficult to',manage,-4.0219550132751465
9,'Tim was very tired, so he was difficult to',please,-6.3513102531433105
9,'Tim was very tired, so he was difficult to',soothe,-9.084517478942871
9,'Tim was very tired, so he was difficult to',rouse,-3.5058350563049316
9,'Tim was very tired, so he was difficult to',see,-3.464097499847412
9,'Tim was very tired, so he was difficult to',engage,-8.771156311035156
9,'Tim was very tired, so he was difficult to',work,-6.530798435211182
9,'Tim was very tired, so he was difficult to',convince,-7.462554454803467
9,'Tim was very tired, so he was difficult to',confront,-10.660699844360352
9,'Tim was very tired, so he was difficult to',move,-2.202483654022217
9,'Tim was very tired, so he was difficult to',drive,-6.037086009979248
9,'Tim was very tired, so he was difficult to',help,-8.405580520629883
9,'Tim was very tired, so he was difficult to',read,-1.919538140296936
9,'Tim was very tired, so he was difficult to',calm,-7.2502875328063965
9,'Tim was very tired, so he was difficult to',carry,-5.508162021636963
9,'Tim was very tired, so he was difficult to',enjoy,-11.146263122558594
9,'Tim was very tired, so he was difficult to',relax,-6.377926349639893
9,'Tim was very tired, so he was difficult to',teach,-8.450203895568848
9,'Tim was very tired, so he was difficult to',find,-4.423133373260498
9,'Tim was very tired, so he was difficult to',endure,-7.6521806716918945
9,'Tim was very tired, so he was difficult to',talk,-3.690126895904541
9,'Tim was very tired, so he was difficult to',concentrate,-3.106921672821045
9,'Tim was very tired, so he was difficult to',visit,-8.833892822265625
9,'Tim was very tired, so he was difficult to',take,-6.166024684906006
9,'Tim was very tired, so he was difficult to',study,-6.893692493438721
9,'Tim was very tired, so he was difficult to',consult,-9.988292694091797
10,'Jean was satisfied as her sculpture began to take',shape,-0.19766932725906372
10,'Jean was satisfied as her sculpture began to take',form,-1.7717506885528564
10,'Jean was satisfied as her sculpture began to take',effect,-7.545393466949463
10,'Jean was satisfied as her sculpture began to take',pictures,-9.5921630859375
10,'Jean was satisfied as her sculpture began to take',action,-10.066178321838379
10,'Jean was satisfied as her sculpture began to take',money,-15.445662498474121
10,'Jean was satisfied as her sculpture began to take',glow,-15.365635871887207
10,'Jean was satisfied as her sculpture began to take',off,-7.167945384979248
10,'Jean was satisfied as her sculpture began to take',measurements,-12.42674732208252
10,'Jean was satisfied as her sculpture began to take',life,-8.21153736114502
10,'Jean was satisfied as her sculpture began to take',dry,-18.168519973754883
10,'Jean was satisfied as her sculpture began to take',hold,-6.7691826820373535
11,'Pressed for time, Beth made a quick grocery',run,-4.368924140930176
11,'Pressed for time, Beth made a quick grocery',trip,-5.735637664794922
11,'Pressed for time, Beth made a quick grocery',list,-0.10594651103019714
11,'Pressed for time, Beth made a quick grocery',stop,-5.833495140075684
11,'Pressed for time, Beth made a quick grocery',visit,-8.359407424926758
12,'A village was discovered between the mountains, in a',valley,-1.2833936214447021
12,'A village was discovered between the mountains, in a',cave,-1.8900067806243896
12,'A village was discovered between the mountains, in a',ravine,-3.093348264694214
12,'A village was discovered between the mountains, in a',circle,-7.920404434204102
12,'A village was discovered between the mountains, in a',river,-4.569755554199219
12,'A village was discovered between the mountains, in a',cavern,-6.020630836486816
12,'A village was discovered between the mountains, in a',field,-3.6213719844818115
12,'A village was discovered between the mountains, in a',tunnel,-4.777717590332031
12,'A village was discovered between the mountains, in a',community,-9.267316818237305
12,'A village was discovered between the mountains, in a',jungle,-4.899231910705566
12,'A village was discovered between the mountains, in a',gap,-5.861597061157227
12,'A village was discovered between the mountains, in a',foreign,-14.637676239013672
12,'A village was discovered between the mountains, in a',forest,-2.5977609157562256
12,'A village was discovered between the mountains, in a',cliff,-6.463130950927734
12,'A village was discovered between the mountains, in a',town,-7.020971298217773
13,'David lost tug-of-war because he was too tired to',pull,-8.675142288208008
13,'David lost tug-of-war because he was too tired to',play,-1.1920912265777588
13,'David lost tug-of-war because he was too tired to',care,-4.404023170471191
13,'David lost tug-of-war because he was too tired to',fight,-2.2621138095855713
13,'David lost tug-of-war because he was too tired to',compete,-3.4541313648223877
13,'David lost tug-of-war because he was too tired to',stand,-6.281454086303711
13,'David lost tug-of-war because he was too tired to',grip,-10.592639923095703
13,'David lost tug-of-war because he was too tired to',weak,-15.405311584472656
14,'The patient was angry for receiving the wrong',medicine,-2.4337706565856934
14,'The patient was angry for receiving the wrong',medication,-1.4709962606430054
14,'The patient was angry for receiving the wrong',diagnosis,-3.778043270111084
14,'The patient was angry for receiving the wrong',treatment,-1.4993690252304077
14,'The patient was angry for receiving the wrong',dose,-4.448047161102295
14,'The patient was angry for receiving the wrong',prescription,-6.200683116912842
14,'The patient was angry for receiving the wrong',pills,-5.596893787384033
14,'The patient was angry for receiving the wrong',drug,-4.558807849884033
14,'The patient was angry for receiving the wrong',info,-7.621052265167236
14,'The patient was angry for receiving the wrong',cure,-7.364563941955566
14,'The patient was angry for receiving the wrong',message,-5.259847164154053
14,'The patient was angry for receiving the wrong',number,-5.92228364944458
14,'The patient was angry for receiving the wrong',information,-2.328871250152588
14,'The patient was angry for receiving the wrong',results,-5.72499418258667
14,'The patient was angry for receiving the wrong',lunch,-10.644606590270996
14,'The patient was angry for receiving the wrong',advice,-6.740894317626953
14,'The patient was angry for receiving the wrong',papers,-9.383801460266113
15,'Paige thought the color of the wall was rather',dull,-3.0101120471954346
15,'Paige thought the color of the wall was rather',bland,-4.429505348205566
15,'Paige thought the color of the wall was rather',boring,-6.9778642654418945
15,'Paige thought the color of the wall was rather',bright,-5.2398529052734375
15,'Paige thought the color of the wall was rather',ugly,-5.787074089050293
15,'Paige thought the color of the wall was rather',plain,-6.17231559753418
15,'Paige thought the color of the wall was rather',pretty,-3.9041836261749268
15,'Paige thought the color of the wall was rather',odd,-2.5378668308258057
15,'Paige thought the color of the wall was rather',dark,-4.075202941894531
15,'Paige thought the color of the wall was rather',loud,-7.179745674133301
15,'Paige thought the color of the wall was rather',inspiring,-9.066305160522461
15,'Paige thought the color of the wall was rather',unique,-6.951930046081543
15,'Paige thought the color of the wall was rather',cool,-4.336267471313477
15,'Paige thought the color of the wall was rather',vibrant,-6.516880035400391
15,'Paige thought the color of the wall was rather',soothing,-4.375101089477539
15,'Paige thought the color of the wall was rather',institutional,-13.169873237609863
15,'Paige thought the color of the wall was rather',blah,-11.008950233459473
15,'Paige thought the color of the wall was rather',dry,-6.922846794128418
15,'Paige thought the color of the wall was rather',red,-5.051335334777832
16,'The stockholders meeting started after a short',break,-2.494129180908203
16,'The stockholders meeting started after a short',delay,-1.8232554197311401
16,'The stockholders meeting started after a short',recess,-2.7210826873779297
16,'The stockholders meeting started after a short',introduction,-7.113583564758301
16,'The stockholders meeting started after a short',speech,-5.898265838623047
16,'The stockholders meeting started after a short',presentation,-7.574216842651367
16,'The stockholders meeting started after a short',lunch,-3.6333751678466797
16,'The stockholders meeting started after a short',video,-10.616775512695312
16,'The stockholders meeting started after a short',prayer,-5.652848243713379
16,'The stockholders meeting started after a short',time,-2.077394485473633
16,'The stockholders meeting started after a short',chat,-7.477847099304199
16,'The stockholders meeting started after a short',pause,-3.2986631393432617
16,'The stockholders meeting started after a short',breakfast,-5.129800796508789
16,'The stockholders meeting started after a short',wait,-2.3590927124023438
16,'The stockholders meeting started after a short',interruption,-7.008673667907715
16,'The stockholders meeting started after a short',fall,-10.81155776977539
16,'The stockholders meeting started after a short',visit,-7.948237895965576
16,'The stockholders meeting started after a short',brief,-11.653726577758789
16,'The stockholders meeting started after a short',nap,-7.18488883972168
16,'The stockholders meeting started after a short',lecture,-8.309331893920898
16,'The stockholders meeting started after a short',announcement,-8.039270401000977
16,'The stockholders meeting started after a short',argument,-8.477105140686035
16,'The stockholders meeting started after a short',reception,-8.447710990905762
16,'The stockholders meeting started after a short',meeting,-2.977357864379883
16,'The stockholders meeting started after a short',message,-9.347137451171875
16,'The stockholders meeting started after a short',piece,-13.90310001373291
17,'A gardener, Harry likes to fertilize plants with',soil,-4.827155590057373
17,'A gardener, Harry likes to fertilize plants with',dung,-8.198148727416992
17,'A gardener, Harry likes to fertilize plants with',dirt,-4.601380825042725
17,'A gardener, Harry likes to fertilize plants with',eggs,-6.30177640914917
17,'A gardener, Harry likes to fertilize plants with',water,-1.6012682914733887
17,'A gardener, Harry likes to fertilize plants with',coffee,-6.398020267486572
17,'A gardener, Harry likes to fertilize plants with',tomatoes,-7.603931903839111
17,'A gardener, Harry likes to fertilize plants with',salt,-6.608811855316162
17,'A gardener, Harry likes to fertilize plants with',chemicals,-3.3732171058654785
17,'A gardener, Harry likes to fertilize plants with',nitrogen,-5.823970317840576
17,'A gardener, Harry likes to fertilize plants with',grounds,-13.19410514831543
17,'A gardener, Harry likes to fertilize plants with',pee,-11.30898666381836
17,'A gardener, Harry likes to fertilize plants with',lime,-7.656431198120117
17,'A gardener, Harry likes to fertilize plants with',spray,-7.286778926849365
17,'A gardener, Harry likes to fertilize plants with',seeds,-2.0762343406677246
17,'A gardener, Harry likes to fertilize plants with',sugar,-8.074226379394531
17,'A gardener, Harry likes to fertilize plants with',sand,-7.010375022888184
17,'A gardener, Harry likes to fertilize plants with',tea,-8.913780212402344
17,'A gardener, Harry likes to fertilize plants with',shells,-9.559123992919922
17,'A gardener, Harry likes to fertilize plants with',nitrate,-12.691858291625977
18,'Josie drank a large glass of milk every',day,-0.9635419249534607
18,'Josie drank a large glass of milk every',morning,-2.2521448135375977
18,'Josie drank a large glass of milk every',night,-0.8018082976341248
18,'Josie drank a large glass of milk every',evening,-4.51474666595459
18,'Josie drank a large glass of milk every',hour,-6.478259086608887
19,'Running low on cookies, the bakery needed a new',batch,-2.587752342224121
19,'Running low on cookies, the bakery needed a new',oven,-4.436212539672852
19,'Running low on cookies, the bakery needed a new',baker,-4.624022483825684
19,'Running low on cookies, the bakery needed a new',chef,-4.86231803894043
19,'Running low on cookies, the bakery needed a new',employees,-8.93049144744873
19,'Running low on cookies, the bakery needed a new',dessert,-5.711716651916504
19,'Running low on cookies, the bakery needed a new',recipe,-1.7408267259597778
19,'Running low on cookies, the bakery needed a new',dozen,-9.840353012084961
19,'Running low on cookies, the bakery needed a new',promotion,-9.040328979492188
19,'Running low on cookies, the bakery needed a new',item,-6.570408821105957
19,'Running low on cookies, the bakery needed a new',stock,-5.947599411010742
19,'Running low on cookies, the bakery needed a new',mixer,-5.559913635253906
19,'Running low on cookies, the bakery needed a new',supply,-7.750388145446777
19,'Running low on cookies, the bakery needed a new',shipment,-6.863215446472168
19,'Running low on cookies, the bakery needed a new',cook,-4.679121017456055
19,'Running low on cookies, the bakery needed a new',source,-7.525738716125488
20,'The clothier grabbed a bolt of cloth from the',shelf,-4.7965521812438965
20,'The clothier grabbed a bolt of cloth from the',rack,-4.124637126922607
20,'The clothier grabbed a bolt of cloth from the',closet,-6.432310581207275
20,'The clothier grabbed a bolt of cloth from the',back,-4.9370646476745605
20,'The clothier grabbed a bolt of cloth from the',table,-3.156205654144287
20,'The clothier grabbed a bolt of cloth from the',store,-8.032820701599121
20,'The clothier grabbed a bolt of cloth from the',roll,-9.754979133605957
20,'The clothier grabbed a bolt of cloth from the',bin,-7.246819496154785
20,'The clothier grabbed a bolt of cloth from the',pile,-3.330686092376709
20,'The clothier grabbed a bolt of cloth from the',room,-5.432362079620361
20,'The clothier grabbed a bolt of cloth from the',wheel,-7.810953617095947
20,'The clothier grabbed a bolt of cloth from the',storage,-10.357636451721191
20,'The clothier grabbed a bolt of cloth from the',cabinet,-5.1069655418396
20,'The clothier grabbed a bolt of cloth from the',counter,-5.980186939239502
20,'The clothier grabbed a bolt of cloth from the',shed,-6.30402135848999
20,'The clothier grabbed a bolt of cloth from the',stack,-5.740285396575928
20,'The clothier grabbed a bolt of cloth from the',box,-4.404334545135498
20,'The clothier grabbed a bolt of cloth from the',display,-9.427754402160645
20,'The clothier grabbed a bolt of cloth from the',wall,-0.9968534708023071
21,'The reckless driver drove too quickly around the',corner,-1.9491572380065918
21,'The reckless driver drove too quickly around the',bend,-3.8476967811584473
21,'The reckless driver drove too quickly around the',curve,-1.5777535438537598
21,'The reckless driver drove too quickly around the',turn,-4.59058141708374
21,'The reckless driver drove too quickly around the',block,-3.6688923835754395
21,'The reckless driver drove too quickly around the',circle,-4.512108325958252
21,'The reckless driver drove too quickly around the',roundabout,-7.093095779418945
21,'The reckless driver drove too quickly around the',ledge,-11.793460845947266
21,'The reckless driver drove too quickly around the',street,-5.993015766143799
21,'The reckless driver drove too quickly around the',sign,-11.175300598144531
22,'The girls made beautiful designs on the street with',chalk,-4.15032958984375
22,'The girls made beautiful designs on the street with',paint,-3.9812510013580322
22,'The girls made beautiful designs on the street with',paper,-4.452971458435059
22,'The girls made beautiful designs on the street with',flowers,-3.874708414077759
22,'The girls made beautiful designs on the street with',posters,-8.098840713500977
22,'The girls made beautiful designs on the street with',pride,-6.533156394958496
22,'The girls made beautiful designs on the street with',fabric,-4.883098602294922
23,'Tom was told that this particular plant was a',fern,-12.548480987548828
23,'Tom was told that this particular plant was a',rose,-8.430150032043457
23,'Tom was told that this particular plant was a',weed,-6.639678955078125
23,'Tom was told that this particular plant was a',poisonous,-9.348767280578613
23,'Tom was told that this particular plant was a',perennial,-8.787727355957031
23,'Tom was told that this particular plant was a',rare,-7.851828575134277
23,'Tom was told that this particular plant was a',cactus,-9.762022018432617
23,'Tom was told that this particular plant was a',hybrid,-4.276787757873535
23,'Tom was told that this particular plant was a',flower,-9.613069534301758
23,'Tom was told that this particular plant was a',green,-9.152971267700195
23,'Tom was told that this particular plant was a',prize,-8.547886848449707
23,'Tom was told that this particular plant was a',bitter,-12.157052993774414
23,'Tom was told that this particular plant was a',drug,-7.158303260803223
23,'Tom was told that this particular plant was a',dangerous,-8.60224437713623
23,'Tom was told that this particular plant was a',failure,-4.101443290710449
23,'Tom was told that this particular plant was a',possessions,-18.24698257446289
23,'Tom was told that this particular plant was a',shrub,-7.683228492736816
23,'Tom was told that this particular plant was a',mum,-13.88027572631836
23,'Tom was told that this particular plant was a',gem,-8.027884483337402
23,'Tom was told that this particular plant was a',bean,-11.13615894317627
23,'Tom was told that this particular plant was a',annual,-15.623531341552734
23,'Tom was told that this particular plant was a',beauty,-7.676008224487305
23,'Tom was told that this particular plant was a',clone,-4.460997581481934
23,'Tom was told that this particular plant was a',large,-8.067251205444336
23,'Tom was told that this particular plant was a',hazard,-7.878256797790527
23,'Tom was told that this particular plant was a',dirty,-13.486668586730957
23,'Tom was told that this particular plant was a',tree,-6.178947448730469
24,'You could be seriously injured by a horse',kick,-4.671060562133789
24,'You could be seriously injured by a horse',fall,-1.677425503730774
24,'You could be seriously injured by a horse',accident,-2.165011405944824
24,'You could be seriously injured by a horse',jump,-6.129838943481445
24,'You could be seriously injured by a horse',bite,-5.2484130859375
24,'You could be seriously injured by a horse',foot,-12.189308166503906
24,'You could be seriously injured by a horse',leg,-10.224149703979492
24,'You could be seriously injured by a horse',running,-8.117244720458984
24,'You could be seriously injured by a horse',race,-4.40754508972168
24,'You could be seriously injured by a horse',cart,-6.095119476318359
24,'You could be seriously injured by a horse',attack,-4.0296430587768555
24,'You could be seriously injured by a horse',huff,-15.961027145385742
24,'You could be seriously injured by a horse',charging,-7.1214985847473145
24,'You could be seriously injured by a horse',shoe,-7.12877893447876
24,'You could be seriously injured by a horse',wagon,-7.680851936340332
25,'As Aiden aged, he began to lose his',hair,-3.6083273887634277
25,'As Aiden aged, he began to lose his',mind,-5.043080806732178
25,'As Aiden aged, he began to lose his',memory,-4.72405481338501
25,'As Aiden aged, he began to lose his',teeth,-6.368690013885498
25,'As Aiden aged, he began to lose his',fat,-9.045232772827148
25,'As Aiden aged, he began to lose his',looks,-7.397665500640869
25,'As Aiden aged, he began to lose his',vision,-6.967393398284912
25,'As Aiden aged, he began to lose his',strength,-2.2374930381774902
25,'As Aiden aged, he began to lose his',temper,-3.7638516426086426
25,'As Aiden aged, he began to lose his',innocence,-6.5543389320373535
25,'As Aiden aged, he began to lose his',fear,-6.342199802398682
25,'As Aiden aged, he began to lose his',balance,-7.310170650482178
25,'As Aiden aged, he began to lose his',smell,-9.78245735168457
25,'As Aiden aged, he began to lose his',hearing,-5.31342077255249
25,'As Aiden aged, he began to lose his',energy,-5.00644063949585
25,'As Aiden aged, he began to lose his',humor,-6.467276096343994
25,'As Aiden aged, he began to lose his',youth,-5.46294641494751
25,'As Aiden aged, he began to lose his',appeal,-5.099055767059326
26,'The horse broke the fence by kicking out his',legs,-1.5227670669555664
26,'The horse broke the fence by kicking out his',feet,-3.9369821548461914
26,'The horse broke the fence by kicking out his',stall,-11.112035751342773
26,'The horse broke the fence by kicking out his',hooves,-0.8624677062034607
26,'The horse broke the fence by kicking out his',gate,-9.404230117797852
26,'The horse broke the fence by kicking out his',door,-11.161805152893066
26,'The horse broke the fence by kicking out his',shoe,-5.839815139770508
26,'The horse broke the fence by kicking out his',reigns,-9.16431713104248
26,'The horse broke the fence by kicking out his',saddle,-11.134430885314941
26,'The horse broke the fence by kicking out his',fence,-11.217082023620605
26,'The horse broke the fence by kicking out his',harness,-12.869532585144043
26,'The horse broke the fence by kicking out his',pen,-11.474418640136719
26,'The horse broke the fence by kicking out his',way,-9.293603897094727
26,'The horse broke the fence by kicking out his',dish,-15.854598045349121
26,'The horse broke the fence by kicking out his',post,-12.636750221252441
27,'After a long workday, Jack was excited to',relax,-5.680751800537109
27,'After a long workday, Jack was excited to',leave,-1.2615654468536377
27,'After a long workday, Jack was excited to',sleep,-5.204392433166504
27,'After a long workday, Jack was excited to',rest,-8.080628395080566
27,'After a long workday, Jack was excited to',chill,-11.906693458557129
27,'After a long workday, Jack was excited to',exercise,-9.953570365905762
27,'After a long workday, Jack was excited to',quit,-5.514190673828125
27,'After a long workday, Jack was excited to',drink,-10.724139213562012
27,'After a long workday, Jack was excited to',party,-6.228536605834961
27,'After a long workday, Jack was excited to',swim,-10.43767261505127
27,'After a long workday, Jack was excited to',nap,-10.03693962097168
27,'After a long workday, Jack was excited to',stop,-7.04595947265625
27,'After a long workday, Jack was excited to',run,-7.77071475982666
27,'After a long workday, Jack was excited to',play,-4.451333045959473
27,'After a long workday, Jack was excited to',dance,-7.288400650024414
28,'Daniel loved Annie and couldn't help but',smile,-0.14042896032333374
28,'Daniel loved Annie and couldn't help but',cry,-6.114749431610107
28,'Daniel loved Annie and couldn't help but',stare,-7.472440242767334
28,'Daniel loved Annie and couldn't help but',care,-5.4179816246032715
28,'Daniel loved Annie and couldn't help but',propose,-12.123875617980957
28,'Daniel loved Annie and couldn't help but',blush,-8.112370491027832
28,'Daniel loved Annie and couldn't help but',wonder,-6.699771404266357
28,'Daniel loved Annie and couldn't help but',laugh,-2.843428134918213
28,'Daniel loved Annie and couldn't help but',admire,-8.45539379119873
28,'Daniel loved Annie and couldn't help but',worry,-4.86361837387085
28,'Daniel loved Annie and couldn't help but',beam,-10.855973243713379
28,'Daniel loved Annie and couldn't help but',feel,-7.984521389007568
28,'Daniel loved Annie and couldn't help but',do,-9.467206001281738
28,'Daniel loved Annie and couldn't help but',think,-7.108137607574463
28,'Daniel loved Annie and couldn't help but',watch,-7.524559497833252
28,'Daniel loved Annie and couldn't help but',agree,-4.915063381195068
28,'Daniel loved Annie and couldn't help but',say,-9.837182998657227
28,'Daniel loved Annie and couldn't help but',tell,-9.627256393432617
28,'Daniel loved Annie and couldn't help but',moan,-11.450493812561035
28,'Daniel loved Annie and couldn't help but',gaze,-12.22330379486084
28,'Daniel loved Annie and couldn't help but',dream,-11.712167739868164
