sentence_num,sentence,word,qwen_prob
2302,'The ranch workers were startled by the charging angry',bull,-4.417695999145508
2302,'The ranch workers were startled by the charging angry',cattle,-6.819660186767578
2302,'The ranch workers were startled by the charging angry',cows,-9.929305076599121
2302,'The ranch workers were startled by the charging angry',horse,-5.163327217102051
2302,'The ranch workers were startled by the charging angry',goat,-9.833264350891113
2302,'The ranch workers were startled by the charging angry',moose,-11.370060818269849
2302,'The ranch workers were startled by the charging angry',stallion,-12.259427830576897
2302,'The ranch workers were startled by the charging angry',players,-16.697296142578125
2302,'The ranch workers were startled by the charging angry',animal,-3.113591194152832
2302,'The ranch workers were startled by the charging angry',herd,-12.342754364013672
2302,'The ranch workers were startled by the charging angry',boss,-12.372495651245117
2302,'The ranch workers were startled by the charging angry',mob,-13.097066879272461
2302,'The ranch workers were startled by the charging angry',steer,-9.541834831237793
2302,'The ranch workers were startled by the charging angry',ram,-10.866290092468262
2303,'In the feudal system, servants were loyal to their',masters,-4.191239356994629
2303,'In the feudal system, servants were loyal to their',lords,-5.175334930419922
2303,'In the feudal system, servants were loyal to their',king,-7.972400665283203
2303,'In the feudal system, servants were loyal to their',owners,-5.918741226196289
2303,'In the feudal system, servants were loyal to their',bosses,-7.641022682189941
2303,'In the feudal system, servants were loyal to their',landlords,-7.755104064941406
2303,'In the feudal system, servants were loyal to their',employers,-5.923710823059082
2303,'In the feudal system, servants were loyal to their',queen,-11.31209945678711
2303,'In the feudal system, servants were loyal to their',betters,-14.554760847240686
2303,'In the feudal system, servants were loyal to their',royals,-12.310258869081736
2303,'In the feudal system, servants were loyal to their',higher ups,-15.71765661239624
2304,'The doctor thought Karl was sick due to a',virus,-4.339046955108643
2304,'The doctor thought Karl was sick due to a',cold,-7.698507785797119
2304,'The doctor thought Karl was sick due to a',bug,-8.342963218688965
2304,'The doctor thought Karl was sick due to a',cough,-12.62779426574707
2304,'The doctor thought Karl was sick due to a',flu,-8.538885116577148
2304,'The doctor thought Karl was sick due to a',infection,-7.778934001922607
2304,'The doctor thought Karl was sick due to a',fever,-8.1160888671875
2304,'The doctor thought Karl was sick due to a',disease,-7.517653942108154
2304,'The doctor thought Karl was sick due to a',illness,-9.387974739074707
2304,'The doctor thought Karl was sick due to a',bacteria,-5.9072136878967285
2304,'The doctor thought Karl was sick due to a',wart,-13.754863739013672
2304,'The doctor thought Karl was sick due to a',sneeze,-14.613184382207692
2305,'Julie kept her coins in a new leather',purse,-0.5934517979621887
2305,'Julie kept her coins in a new leather',pouch,-3.9883549213409424
2305,'Julie kept her coins in a new leather',wallet,-3.5281317234039307
2305,'Julie kept her coins in a new leather',bag,-6.17484712600708
2305,'Julie kept her coins in a new leather',clutch,-10.434760093688965
2305,'Julie kept her coins in a new leather',satchel,-6.8043399304151535
2305,'Julie kept her coins in a new leather',binder,-6.2420220375061035
2305,'Julie kept her coins in a new leather',case,-6.533947467803955
2305,'Julie kept her coins in a new leather',coinpurse,-11.129812959581614
2306,'Kat said that the performance date seemed to',change,-7.243484973907471
2306,'Kat said that the performance date seemed to',soon,-8.188879013061523
2306,'Kat said that the performance date seemed to',close,-8.246614456176758
2306,'Kat said that the performance date seemed to',loom,-10.999995516613126
2306,'Kat said that the performance date seemed to',early,-7.9592084884643555
2306,'Kat said that the performance date seemed to',linger,-9.205327987670898
2306,'Kat said that the performance date seemed to',vary,-9.940116882324219
2306,'Kat said that the performance date seemed to',drag,-11.073384284973145
2306,'Kat said that the performance date seemed to',lag,-13.227086067199707
2306,'Kat said that the performance date seemed to',far,-7.568942546844482
2306,'Kat said that the performance date seemed to',move,-5.599334716796875
2306,'Kat said that the performance date seemed to',match,-8.158089637756348
2306,'Kat said that the performance date seemed to',wrong,-8.595048904418945
2306,'Kat said that the performance date seemed to',work,-8.537805557250977
2306,'Kat said that the performance date seemed to',fly,-7.220240592956543
2306,'Kat said that the performance date seemed to',pass,-6.827091217041016
2306,'Kat said that the performance date seemed to',distant,-8.935455322265625
2306,'Kat said that the performance date seemed to',late,-6.413763046264648
2306,'Kat said that the performance date seemed to',conflict,-11.181124687194824
2306,'Kat said that the performance date seemed to',approach,-6.960831642150879
2306,'Kat said that the performance date seemed to',rigid,-11.594046592712402
2306,'Kat said that the performance date seemed to',odd,-11.835627555847168
2306,'Kat said that the performance date seemed to',differ,-9.21821403503418
2306,'Kat said that the performance date seemed to',unusual,-11.382169723510742
2306,'Kat said that the performance date seemed to',near,-7.707315921783447
2306,'Kat said that the performance date seemed to',rush,-9.174947738647461
2306,'Kat said that the performance date seemed to',stall,-13.705157279968262
2306,'Kat said that the performance date seemed to',negative,-10.372562408447266
2306,'Kat said that the performance date seemed to',waver,-12.986248016357422
2306,'Kat said that the performance date seemed to',be next,-10.917987823486328
2306,'Kat said that the performance date seemed to',long,-7.806257247924805
2306,'Kat said that the performance date seemed to',stink,-11.00676441192627
2306,'Kat said that the performance date seemed to',be okay,-12.114070892333984
2306,'Kat said that the performance date seemed to',peculiar,-13.82167911529541
2306,'Kat said that the performance date seemed to',wane,-12.44806957244873
2306,'Kat said that the performance date seemed to',be familiar,-15.637660026550293
2306,'Kat said that the performance date seemed to',succeed,-11.920807838439941
2306,'Kat said that the performance date seemed to',drift,-9.007746696472168
2306,'Kat said that the performance date seemed to',fail,-10.552590370178223
2306,'Kat said that the performance date seemed to',poor,-12.78473949432373
2306,'Kat said that the performance date seemed to',impractical,-14.527962654829025
2306,'Kat said that the performance date seemed to',improve,-9.543158531188965
2306,'Kat said that the performance date seemed to',agree,-7.2570085525512695
2306,'Kat said that the performance date seemed to',ok,-11.088277816772461
2306,'Kat said that the performance date seemed to',slip,-8.29425048828125
2307,'Nat splurged and bought herself an expensive pink',purse,-3.657376766204834
2307,'Nat splurged and bought herself an expensive pink',dress,-2.2671170234680176
2307,'Nat splurged and bought herself an expensive pink',coat,-7.207118988037109
2307,'Nat splurged and bought herself an expensive pink',bag,-6.0131659507751465
2307,'Nat splurged and bought herself an expensive pink',car,-6.684535503387451
2307,'Nat splurged and bought herself an expensive pink',bracelet,-7.156125068664551
2307,'Nat splurged and bought herself an expensive pink',blouse,-7.83787202835083
2307,'Nat splurged and bought herself an expensive pink',jacket,-6.587687015533447
2307,'Nat splurged and bought herself an expensive pink',ring,-7.291012287139893
2307,'Nat splurged and bought herself an expensive pink',hat,-8.072137832641602
2307,'Nat splurged and bought herself an expensive pink',bow,-10.20943832397461
2307,'Nat splurged and bought herself an expensive pink',watch,-6.919198513031006
2307,'Nat splurged and bought herself an expensive pink',scarf,-8.233444213867188
2307,'Nat splurged and bought herself an expensive pink',sweater,-5.685540676116943
2307,'Nat splurged and bought herself an expensive pink',shirt,-7.531949996948242
2307,'Nat splurged and bought herself an expensive pink',bike,-8.374153137207031
2307,'Nat splurged and bought herself an expensive pink',backpack,-8.57037353515625
2307,'Nat splurged and bought herself an expensive pink',mixer,-9.978275299072266
2307,'Nat splurged and bought herself an expensive pink',bra,-7.646200656890869
2307,'Nat splurged and bought herself an expensive pink',nightie,-11.627207279205322
2307,'Nat splurged and bought herself an expensive pink',camera,-9.757779121398926
2307,'Nat splurged and bought herself an expensive pink',diamond,-6.673222064971924
2307,'Nat splurged and bought herself an expensive pink',skirt,-5.498027324676514
2307,'Nat splurged and bought herself an expensive pink',lipstick,-9.822235107421875
2307,'Nat splurged and bought herself an expensive pink',belt,-7.512959957122803
2307,'Nat splurged and bought herself an expensive pink',pen,-9.95419692993164
2307,'Nat splurged and bought herself an expensive pink',flamingo,-10.935137249529362
2307,'Nat splurged and bought herself an expensive pink',suit,-6.674340724945068
2307,'Nat splurged and bought herself an expensive pink',tie,-9.508949279785156
2308,'When fishing, Reese always used his lucky',lure,-11.434441566467285
2308,'When fishing, Reese always used his lucky',rod,-10.33890438079834
2308,'When fishing, Reese always used his lucky',pole,-13.894947052001953
2308,'When fishing, Reese always used his lucky',reel,-9.373658180236816
2308,'When fishing, Reese always used his lucky',hook,-7.225435256958008
2308,'When fishing, Reese always used his lucky',hat,-11.034581184387207
2308,'When fishing, Reese always used his lucky',charm,-13.141715049743652
2308,'When fishing, Reese always used his lucky',horseshoe,-14.929419396212325
2308,'When fishing, Reese always used his lucky',fish net,-15.931497573852539
2308,'When fishing, Reese always used his lucky',sinker,-13.44595230743289
2308,'When fishing, Reese always used his lucky',coin,-11.879764556884766
2308,'When fishing, Reese always used his lucky',pouch,-14.420492172241211
2308,'When fishing, Reese always used his lucky',fly,-14.846362113952637
2308,'When fishing, Reese always used his lucky',bait,-11.656293869018555
2309,'Chocolate is made from the roasted cacao',bean,-1.649675726890564
2309,'Chocolate is made from the roasted cacao',nut,-9.72780704498291
2309,'Chocolate is made from the roasted cacao',plant,-4.553074359893799
2309,'Chocolate is made from the roasted cacao',seeds,-2.5857644081115723
2309,'Chocolate is made from the roasted cacao',nibs,-8.578013509511948
2309,'Chocolate is made from the roasted cacao',bar,-10.647409439086914
2309,'Chocolate is made from the roasted cacao',leaves,-6.249922275543213
2310,'The scientists watched the snake slither and',slide,-8.265534400939941
2310,'The scientists watched the snake slither and',hiss,-6.871577978134155
2310,'The scientists watched the snake slither and',crawl,-5.5178070068359375
2310,'The scientists watched the snake slither and',squirm,-4.7313486859202385
2310,'The scientists watched the snake slither and',move,-5.748485565185547
2310,'The scientists watched the snake slither and',strike,-4.838970184326172
2310,'The scientists watched the snake slither and',coil,-4.827747344970703
2310,'The scientists watched the snake slither and',rattle,-7.504849761724472
2310,'The scientists watched the snake slither and',hide,-6.066827774047852
2310,'The scientists watched the snake slither and',climb,-6.485157012939453
2310,'The scientists watched the snake slither and',sneak,-7.363415718078613
2310,'The scientists watched the snake slither and',twist,-6.596382141113281
2310,'The scientists watched the snake slither and',wriggle,-4.7314840803155676
2310,'The scientists watched the snake slither and',mate,-9.226266860961914
2310,'The scientists watched the snake slither and',twirl,-9.318562984466553
2310,'The scientists watched the snake slither and',wither,-13.297112464904785
2310,'The scientists watched the snake slither and',slip,-10.485021591186523
2310,'The scientists watched the snake slither and',eat,-7.83272647857666
2310,'The scientists watched the snake slither and',escape,-10.227886199951172
2310,'The scientists watched the snake slither and',die,-10.546156883239746
2310,'The scientists watched the snake slither and',slime,-11.384770393371582
2310,'The scientists watched the snake slither and',swim,-8.035898208618164
2310,'The scientists watched the snake slither and',shed,-9.021844863891602
2310,'The scientists watched the snake slither and',turn,-9.778253555297852
2310,'The scientists watched the snake slither and',curl,-5.600363731384277
2310,'The scientists watched the snake slither and',bite,-8.161482810974121
2311,'The details surrounding the crime were extremely',vague,-8.389779090881348
2311,'The details surrounding the crime were extremely',sketchy,-9.80842174962163
2311,'The details surrounding the crime were extremely',confusing,-9.528178215026855
2311,'The details surrounding the crime were extremely',gruesome,-5.477616786956787
2311,'The details surrounding the crime were extremely',small,-11.07478141784668
2311,'The details surrounding the crime were extremely',clear,-7.973582744598389
2311,'The details surrounding the crime were extremely',hazy,-9.05470484495163
2311,'The details surrounding the crime were extremely',graphic,-5.573119640350342
2311,'The details surrounding the crime were extremely',disturbing,-7.3081841468811035
2311,'The details surrounding the crime were extremely',shady,-13.097204208374023
2311,'The details surrounding the crime were extremely',murky,-13.222503662109375
2311,'The details surrounding the crime were extremely',grisly,-7.142322256229818
2311,'The details surrounding the crime were extremely',gory,-5.942249471321702
2311,'The details surrounding the crime were extremely',rare,-10.998781204223633
2311,'The details surrounding the crime were extremely',guarded,-12.633278846740723
2311,'The details surrounding the crime were extremely',convoluted,-10.496837758575566
2311,'The details surrounding the crime were extremely',vivid,-7.693814754486084
2311,'The details surrounding the crime were extremely',classified,-11.08349895477295
2311,'The details surrounding the crime were extremely',limited,-9.408055305480957
2311,'The details surrounding the crime were extremely',peculiar,-11.965747833251953
2311,'The details surrounding the crime were extremely',suspect,-10.5878267288208
2311,'The details surrounding the crime were extremely',horrifying,-9.633548736572266
2311,'The details surrounding the crime were extremely',fuzzy,-11.271466255187988
2311,'The details surrounding the crime were extremely',fascinating,-11.471979141235352
2311,'The details surrounding the crime were extremely',horrible,-8.0371732711792
2311,'The details surrounding the crime were extremely',hasty,-14.990760803222656
2311,'The details surrounding the crime were extremely',scarce,-9.950955390930176
2311,'The details surrounding the crime were extremely',shifty,-16.735247135162354
2311,'The details surrounding the crime were extremely',complicated,-9.196889877319336
2311,'The details surrounding the crime were extremely',careless,-13.729639053344727
2311,'The details surrounding the crime were extremely',dubious,-10.777132034301758
2311,'The details surrounding the crime were extremely',hidden,-8.820649147033691
2311,'The details surrounding the crime were extremely',lurid,-8.870675291691441
2311,'The details surrounding the crime were extremely',disgusting,-10.052020072937012
2311,'The details surrounding the crime were extremely',muted,-15.234090805053711
2311,'The details surrounding the crime were extremely',ambiguous,-11.85727596282959
2312,'The lose clothing was slippery and hard to',wear,-7.941723823547363
2312,'The lose clothing was slippery and hard to',hold,-4.755833625793457
2312,'The lose clothing was slippery and hard to',grasp,-6.064446449279785
2312,'The lose clothing was slippery and hard to',grab,-6.2523193359375
2312,'The lose clothing was slippery and hard to',fit,-10.019070625305176
2312,'The lose clothing was slippery and hard to',sew,-13.918909072875977
2312,'The lose clothing was slippery and hard to',handle,-7.038881301879883
2312,'The lose clothing was slippery and hard to',catch,-7.2088775634765625
2312,'The lose clothing was slippery and hard to',manage,-8.95926284790039
2312,'The lose clothing was slippery and hard to',dry,-11.563862800598145
2312,'The lose clothing was slippery and hard to',grip,-5.555127143859863
2312,'The lose clothing was slippery and hard to',adjust,-10.249676704406738
2312,'The lose clothing was slippery and hard to',remove,-10.97484016418457
2312,'The lose clothing was slippery and hard to',fasten,-9.278133973479271
2312,'The lose clothing was slippery and hard to',gather,-11.050764083862305
2312,'The lose clothing was slippery and hard to',tie,-10.390511512756348
2312,'The lose clothing was slippery and hard to',use,-10.289259910583496
2312,'The lose clothing was slippery and hard to',mend,-12.310931205749512
2312,'The lose clothing was slippery and hard to',iron,-10.394458770751953
2312,'The lose clothing was slippery and hard to',adjest,-18.34584069252014
2312,'The lose clothing was slippery and hard to',cut,-12.933277130126953
2312,'The lose clothing was slippery and hard to',carry,-6.932146072387695
2312,'The lose clothing was slippery and hard to',walk,-9.154749870300293
2312,'The lose clothing was slippery and hard to',secure,-10.016352653503418
2312,'The lose clothing was slippery and hard to',put on,-8.683668345212936
2312,'The lose clothing was slippery and hard to',hang,-8.303523063659668
2312,'The lose clothing was slippery and hard to',keep on,-9.860969066619873
2313,'The little girl had made her dolls their own',clothes,-3.6355478763580322
2313,'The little girl had made her dolls their own',house,-3.3347322940826416
2313,'The little girl had made her dolls their own',dresses,-6.945355415344238
2313,'The little girl had made her dolls their own',bed,-3.9833157062530518
2313,'The little girl had made her dolls their own',clothing,-7.44896125793457
2313,'The little girl had made her dolls their own',home,-3.74369740486145
2313,'The little girl had made her dolls their own',hats,-8.253878593444824
2313,'The little girl had made her dolls their own',way,-7.867154121398926
2313,'The little girl had made her dolls their own',tea,-8.7084321975708
2313,'The little girl had made her dolls their own',toys,-8.019877433776855
2313,'The little girl had made her dolls their own',image,-11.440070152282715
2313,'The little girl had made her dolls their own',blankets,-9.089323043823242
2313,'The little girl had made her dolls their own',dishes,-10.058172225952148
2313,'The little girl had made her dolls their own',bonnets,-12.733266413211823
2313,'The little girl had made her dolls their own',hair,-7.844945907592773
2313,'The little girl had made her dolls their own',friends,-7.584966659545898
2313,'The little girl had made her dolls their own',dollhouse,-9.035254538059235
2313,'The little girl had made her dolls their own',cloth,-8.700818061828613
2314,'Strumming a guitar is easier with a small',pick,-8.870461463928223
2314,'Strumming a guitar is easier with a small',hand,-9.267118453979492
2314,'Strumming a guitar is easier with a small',fingers,-12.20411491394043
2314,'Strumming a guitar is easier with a small',neck,-12.345069885253906
2314,'Strumming a guitar is easier with a small',pin,-11.866731643676758
2314,'Strumming a guitar is easier with a small',instrument,-10.399192810058594
2314,'Strumming a guitar is easier with a small',pluck,-11.43020510673523
2314,'Strumming a guitar is easier with a small',tool,-11.991193771362305
2314,'Strumming a guitar is easier with a small',finger,-8.531490325927734
2314,'Strumming a guitar is easier with a small',guitar,-7.7516350746154785
2315,'When Carl worked in security, he had a',gun,-20.62127113342285
2315,'When Carl worked in security, he had a',badge,-19.828413009643555
2315,'When Carl worked in security, he had a',job,-17.03224754333496
2315,'When Carl worked in security, he had a',baton,-19.869859259575605
2315,'When Carl worked in security, he had a',radio,-19.733217239379883
2315,'When Carl worked in security, he had a',flashlight,-21.417482376098633
2315,'When Carl worked in security, he had a',taser,-22.329912185668945
2315,'When Carl worked in security, he had a',routine,-19.40052604675293
2315,'When Carl worked in security, he had a',fight,-18.33845329284668
2315,'When Carl worked in security, he had a',uniform,-17.975788116455078
2315,'When Carl worked in security, he had a',nightstick,-27.898427963256836
2315,'When Carl worked in security, he had a',trouble,-19.273252487182617
2315,'When Carl worked in security, he had a',cellphone,-22.272502899169922
2316,'The uneven foundation caused the building to',lean,-4.27862024307251
2316,'The uneven foundation caused the building to',collapse,-7.009131908416748
2316,'The uneven foundation caused the building to',shift,-7.128368854522705
2316,'The uneven foundation caused the building to',crumble,-14.667998813092709
2316,'The uneven foundation caused the building to',tilt,-2.9087252616882324
2316,'The uneven foundation caused the building to',crack,-8.08282470703125
