sentence_num,sentence,word,qwen_prob
63,'She dropped the glass and woke up the',baby,-5.698946475982666
64,'When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent',patio,-5.773629665374756
65,'Tim's friend pushed him into a',hamper,-23.76580810546875
66,'The luggage handler seemed to take great delight in tossing the boxes marked',Ohio,-14.43598461151123
67,'Mr. Smith enjoyed showing people his newly installed',stereo,-9.843855857849121
68,'Every day, rain or shine, the joggers ran up and down the',hill,-8.7608642578125
69,'Our government was secretly supplying the rebels with arms and',ships,-12.301666259765625
70,'George must keep his pet on a',leash,-16.39347267150879
71,'When she came back from the restroom she found him in deep conversation with a',guard,-10.561478614807129
72,'That ramp has been closed for construction for several',days,-4.67643928527832
73,'The man who was carried into the emergency room had been stabbed in a',fight,-2.941110610961914
74,'After dinner, they spent a long time over coffee just',staring,-9.8474702835083
75,'Rachel loves the smell of tobacco but she can't stand all the',smoke,-4.39022159576416
76,'As usual, he didn't do well because he had not prepared his',plan,-10.171164512634277
77,'I could not remember his',name,-1.7637133598327637
78,'The officials tried to evacuate everyone from the area before the',explosion,-3.0985214710235596
79,'Before she arrived he opened a bottle of wine and put on some soft',slippers,-12.524271488189697
80,'Sharon dried the bowls with a',towel,-3.13870906829834
81,'The little girl refused to go to sleep until he told her a',story,-1.9427505731582642
82,'Seth was uneasy because he had never liked to',lie,-6.066206932067871
83,'He bought her a pearl necklace for her',birthday,-5.181159019470215
84,'Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three',children,-1.708258867263794
85,'Kim was relieved to see that ample food had been made for the',hungry,-14.135987281799316
86,'Phil put some drops in his',fishtank,-15.91736048553139
87,'He grew corn to feed his',children,-8.23642635345459
88,'They stood on the bridge tossing stale bread to the',ducks,-5.267910957336426
89,'The young boy asked for another',drink,-7.554222583770752
90,'Whether it is true or not, most women think that men don't know how to',cook,-3.282464027404785
91,'He looked worried because he might have broken his',collection,-12.337433815002441
92,'The queen waited patiently for the man to',crack,-9.804219245910645
93,'Larry chose not to join the',army,-10.745964050292969
94,'Most shark attacks occur very close to',winter,-12.99791145324707
95,'You can't open the door with the wrong',key,-2.73395037651062
96,'He positioned the violin under his',chair,-9.882124900817871
97,'The two hold-up men carried guns but didn't',shoot,-4.399514675140381
98,'Joe went to the hardware store and bought a replacement window at twice the original',thickness,-12.61480712890625
99,'As a punishment, his parents immediately took away his',toys,-5.438811302185059
100,'They were surprised that Jack thought that it was',funny,-6.509427547454834
101,'It was time to hang the new',pictures,-5.869902610778809
102,'At night the old woman locked the',refrigerator,-12.842033386230469
103,'Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another',hour,-6.62770938873291
104,'In his day, that old guy was one of the best',athletes,-7.595876693725586
105,'Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the',race,-14.28648567199707
106,'It's hard to admit when one is',scared,-10.15782356262207
107,'There was a moth caught in the',light,-3.209451198577881
108,'All of their friends have noted that Joe and his wife are always',late,-10.382674217224121
109,'Rushing out he forgot to take his',keys,-7.3268256187438965
110,'Rafael wants to preserve the national forest by guarding every',tree,-9.967080116271973
111,'The exit was marked by a large',sign,-4.35444974899292
112,'The piano was out of',place,-6.989029884338379
113,'They decided to buy a small place and build an addition with two more',rooms,-3.7039613723754883
114,'He really wanted to go, but decided to stay home to wait for the',timer,-12.682672500610352
115,'As a reminder of his cat's first bath, he had a scratch on his',arm,-3.613852024078369
116,'They raised pigs on their',farm,-2.0416274070739746
117,'Although she heard it ringing, Nancy was too busy cleaning the chimney to get the',phone,-3.55252742767334
118,'Most of the trees died after last year's',drought,-4.057358741760254
119,'She decided to start a new',diet,-5.155745983123779
120,'He was so busy and overwhelmed that he had forgotten to respond to the',card,-9.788071632385254
121,'Alfonso has started biking to work instead of driving his',friends,-14.34753131866455
122,'Paul painted the clown's suit blue and gave him a big red',nose,-4.831061363220215
123,'Most kids think that adults are',old,-9.350096702575684
124,'He wrote himself a note so that he wouldn't',forget,-0.2454177886247635
125,'She wished she had brought something to',eat,-6.81574821472168
126,'All of her neighbors thought the old woman was a',witch,-7.68353796005249
127,'Richard was afraid to walk near the edge of the cliff because he was afraid he would',fall,-7.15509557723999
128,'He knew that he could call Chris even if it was the middle of the',night,-2.2267093658447266
129,'She took the baby out when he started to cry and had to miss the rest of the',game,-3.2619540691375732
130,'Nora couldn't take the message because she didn't have a pencil or a piece of',chalk,-9.040365219116211
131,'They carelessly dumped the toxic waste into the',trunk,-13.38891887664795
132,'She cleaned the dirt from her',shoes,-3.7264962196350098
133,'Simon thinks it's ok to listen to loud music even if the door to his bedroom is',broken,-10.178871154785156
134,'The problem with Christine is that she can't take a',joke,-4.126019477844238
135,'He drove the nail into the',wood,-3.4161081314086914
136,'They waited a long time to see the',show,-6.0048933029174805
137,'Ron bought a board for the window that was too long and then he bought one that was too',ugly,-12.634895324707031
138,'Pam did not have any clothes to',mend,-13.949115753173828
139,'The lady felt proud to look at her',meal,-14.520217895507812
140,'The last thing they were expecting on their wedding day was a raging',panic,-10.02187442779541
141,'He mailed the letter without a',hesitation,-13.786192893981934
142,'The only food in the refrigerator was a moldy',sandwich,-4.330197334289551
143,'As a child he used to collect',stamps,-9.14280891418457
144,'The squirrel stored some nuts in the',basement,-15.083858489990234
145,'Every winter you see the Hernandez house and its huge chimney with puffs of billowing',snow,-4.411658763885498
146,'The rude waiter was not given a',tray,-14.221025466918945
147,'When you go to bed turn off the',sarcasm,-17.590233266353607
148,'You could tell from the way he reacted that he did not like',vomit,-14.60100519657135
149,'He fell on the floor after tripping on the',log,-8.891380310058594
150,'She was glad she had brought a good book with her since there was nothing to read at the',office,-6.469207763671875
151,'He tried to put the pieces of the broken plate back together with',care,-5.8838887214660645
152,'They went to see the famous',clock,-11.19787311553955
153,'The Italian chef was known for his fabulous',pasta,-7.232635498046875
154,'While the national anthem is played, everyone is expected to',behave,-8.988008499145508
155,'Although John felt some remorse he decided to return the',money,-5.109025001525879
156,'None of his books made any',fans,-12.732687950134277
157,'They both have jobs but they get some extra income by raising',chickens,-2.2670812606811523
158,'It was important to be on',time,-1.8290574550628662
159,'The last thing he expected was to have such a',blast,-10.014508247375488
160,'No matter how hard she tried, she could not remember the',suggestions,-12.619425773620605
161,'Don't touch the wet',clothes,-7.581998825073242
162,'The construction worker had developed very powerful arms from unloading bags of cement from the',truck,-2.6813268661499023
163,'It was drafty because of the cold air leaking in through the front door and all the side',paneling,-14.061701893806458
164,'No one wanted to make any decisions until after the',trial,-9.130605697631836
165,'I couldn't go, so I sent my secretary to the lawyers to pick up the',papers,-2.134383201599121
166,'They had to shampoo the new beige rug after the accident with the',wine,-7.594724655151367
167,'In the mysterious wooden box the girl found a',doll,-11.475930213928223
168,'The shirt was stained with',sauce,-8.7693452835083
169,'Cindy taught her two-year old that the pictures are square and that the plates are',white,-8.878227233886719
170,'At first the woman refused, but eventually she changed her',medication,-17.193422317504883
171,'The little puppy grew up to be a huge',responsibility,-12.86992359161377
172,'He made a holster for his',gun,-5.503172874450684
173,'He quit his job and left his family so that he could sail around the',world,-0.4999525249004364
174,'The young couple reluctantly ordered new',rackets,-13.63178825378418
175,'She left the tiny baby alone in the',crib,-8.578993797302246
176,'Quite predictably, the first thing the doctor asked for was a',cast,-11.910823822021484
177,'He crept into the room without a',sound,-3.512240409851074
178,'The rules did not allow visitors to feed the',animals,-3.9743423461914062
179,'The fertilizer enriched the',soil,-1.740140676498413
180,'Joan fed her baby some warm',peas,-12.108697891235352
181,'After two hours of hard work they decided to take a short',break,-5.299962520599365
182,'They installed an extremely expensive alarm system to protect their',home,-4.063432693481445
183,'She was quite surprised that Bill didn't keep his',secret,-9.548967361450195
184,'She helped him put the finishing touches on the',painting,-6.34485387802124
185,'I sat far off to the side of the auditorium and my line of sight was blocked by a',pillar,-10.153274536132812
186,'His skin was red from spending the day at the',beach,-4.25905704498291
187,'The journalist reported that many collapsed during the',praying,-16.018640518188477
188,'He slipped and fell on the',rock,-6.860444068908691
189,'The person who caught the thief deserves our',loyalty,-12.330601692199707
190,'It was difficult to decide which bills to pay and which to',ignore,-6.149080753326416
191,'The cigar stank and burned a hole in the',couch,-6.681658744812012
192,'It was a dream come true because Jane had always wanted to visit Europe with her',father,-7.36253023147583
193,'One thing the old man lacked was',confidence,-7.285895824432373
194,'I started to put new plants in my garden but ran out of',room,-6.540034294128418
195,'The boys played marbles and the girls jumped',together,-10.973418235778809
196,'Our guests should be arriving',soon,-6.526732444763184
197,'He was cold most of the night and finally got up to get another',blanket,-0.4714761972427368
198,'Will played his stereo much too',loud,-3.0526833534240723
199,'After dinner they washed the',dog,-10.381945610046387
200,'He always seemed to be interested in looking at the',tattoos,-14.468108177185059
201,'She was docked one hour's pay for coming to work',late,-5.289648056030273
202,'The wealthy couple's three little girls enjoyed playing together in the',pool,-10.04638957977295
203,'Esther didn't think the sword was that dangerous because it wasn't very',sharp,-4.543832778930664
204,'Tricia had never seen a spider get tangled up in its own',web,-0.5190390944480896
205,'Everyone was honking at the old man who was driving too',slowly,-5.8265485763549805
206,'He hated to move, but Richard wanted to live closer to his',parents,-3.095719814300537
207,'Before going out on the open seas they always checked the',weather,-5.415561199188232
208,'The university wouldn't let him register until he paid the overdue fines on the borrowed',books,-1.0905771255493164
209,'He was packing his books and moving to a new',office,-7.070805072784424
210,'The truck that Dave drove crashed into the',tree,-6.791836738586426
211,'At the park next to the beach she saw a man with a',balloon,-6.614308834075928
212,'The ship disappeared into the thick',smoke,-6.641495227813721
213,'They decided to declaw the cat so he wouldn't tear up the',carpeting,-8.613614082336426
214,'In his haste, the young man had forgotten to sign the',waiver,-10.63232707977295
215,'After the long day at work, he lay down on the',couch,-2.821950912475586
216,'The technician never comes to work before',noon,-15.080682754516602
217,'He was knocked off his surfboard by the first',bully,-14.68431568145752
218,'It is not legal for an employer to consider a person's',attitude,-10.342191696166992
219,'Bill jumped in the lake and made a big',commotion,-13.84699253353756
220,'Joy was too frightened to',look,-8.292989730834961
221,'The police had never seen a man so',drunk,-10.686688423156738
222,'He liked lemon and sugar in his',tea,-5.763571262359619
223,'The papers were sorted into piles of varying',sizes,-2.733768939971924
224,'The dispute was settled by a third',party,-1.736071228981018
225,'Since the water was unsafe they decided to drink',scotch,-10.669568836688995
226,'They left the dirty dishes in the',sink,-9.526132583618164
227,'Nicole could not read very well without her',glasses,-2.5488851070404053
228,'During years of drudgery, the man had derived comfort from a single',song,-7.096558570861816
229,'There were brightly colored pictures on every',wall,-1.4564508199691772
230,'Whatever he did it was unusual for him to be',erratic,-13.08917236328125
231,'You could tell he had grown up in the South by his',truck,-16.32756996154785
232,'Father carved the turkey with a',smile,-13.684995651245117
233,'Cathy worked overtime to finish her',work,-8.153586387634277
234,'She had to leave the movie when the baby started to',cry,-6.990561008453369
235,'His ring fell into a hole in the',couch,-9.919440269470215
236,'Helen reached up to dust the',dresser,-9.782320976257324
237,'The children went outside to',play,-3.4399356842041016
238,'She bought several colorful postcards to send to her',family,-5.143759727478027
239,'Sam could not believe her story was',true,-3.9319682121276855
240,'The cat was curled up in Jill's',lap,-1.3630015850067139
241,'No one at the reunion recognized Dan because he had grown a',foot,-8.793298721313477
242,'He had just enough time to buy a cake from the store and change his clothes before the guests',phoned,-12.104527771472931
243,'In the distance they heard the',sigh,-8.405967712402344
244,'He smiled nervously as he searched through his pockets for a',key,-6.321578502655029
245,'She wanted a roommate who would be quiet and',clean,-5.359087944030762
246,'Within minutes of arriving at the office, the detective spilled his thermos full of',coffee,-3.246737480163574
247,'The manila folder that contained her manuscript had been',stolen,-5.901577949523926
248,'The surface of the water was nice and',cold,-7.767027378082275
249,'Sandy always wished that she had had a',dog,-4.76842737197876
250,'The candidate had spent most of his funds on',drugs,-10.934925079345703
251,'He put a clean sheet on the',clipboard,-10.556577682495117
252,'The other driver was so angry he threatened him with a',reprimand,-14.962581341154873
253,'Every year he takes a vacation in',Hawaii,-4.660181045532227
254,'Their picnic was ruined by the',bees,-10.933513641357422
255,'The schools closed down because the teachers decided to go on',strike,-1.7518093585968018
256,'After realizing he forgot utensils for his salad, the doctor went back to get himself a',napkin,-14.267239939421415
257,'Mike felt sorry, but it was not his',car,-11.03603744506836
258,'His boss refused to give him a',raise,-3.2713418006896973
259,'The long test left the class',unprepared,-13.967430830001831
260,'She finished the second load of laundry and started to',scream,-12.184605598449707
261,'The peaches she had bought at the market were very ripe and',juicy,-8.67856502532959
262,'He was grouchy because he was having trouble with his',homework,-7.894427299499512
263,'Steve spilled coffee all over his clean white',shirt,-2.386770248413086
264,'The county decided to tear down the gas station by the',dock,-11.044111251831055
265,'It's raining, and I forgot my coat, hat, and',umbrella,-4.199318885803223
266,'Keith read a story to his little girl but after only a short time she started to get',sleepy,-2.5538716316223145
267,'The child was born with a rare',gift,-11.451257705688477
268,'When the two met, one of them held out his',badge,-10.000408172607422
269,'Mary went into her room to look at her',clothes,-5.208911895751953
270,'I had lost the ticket I needed to pick up my',glasses,-11.991334915161133
271,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his',scars,-5.997848987579346
272,'They had to drive for another hour before finding a place to',jog,-17.26532745361328
273,'He shouted at the top of his',staircase,-19.630443572998047
274,'They rested under a tree in the',campsite,-13.876750946044922
275,'A dog has a good sense of',smell,-3.3405771255493164
276,'The newspaper review recommended the film, and the lead actor was praised for being very',good,-8.086835861206055
277,'Maria remembered to shut the front window and lock the back',door,-1.2211753129959106
278,'It was a very exciting story because the last thing you would expect them to do was',misspeak,-15.36228084564209
279,'There were a lot of old boxes stored in the',attic,-3.8336901664733887
280,'Every morning before school his mother laid out his clothes and packed his',clarinet,-16.425664246082306
281,'Most people spend December 25th with their',presents,-12.166109085083008
282,'Shuffle the cards before you',deal,-4.241420745849609
283,'The county decided to tear down the gas station by the',park,-8.160089492797852
284,'The long test left the class',tired,-5.085203647613525
285,'Most men cannot understand why women wear',underwear,-8.00964641571045
286,'Cats loved to be scratched behind the',ears,-2.4153757095336914
287,'She thought she had seen a',ship,-11.325017929077148
288,'She pulled her head out from under the faucet and reached for a',towel,-3.7543787956237793
289,'The tenants decided to take their landlord to',court,-1.2991353273391724
290,'In caring for hospitalized patients, a doctor often needs the help of a',drug,-11.149770736694336
291,'I was finally able to make an appointment for the',doctor,-7.794943809509277
292,'He was soothed by the gentle',medication,-14.063427925109863
293,'When the power went out the house became',cold,-6.539473533630371
294,'The death of his dog was a great',tragedy,-8.224050521850586
295,'He scraped the cold food from his',plate,-2.379619598388672
296,'The prisoners were planning their',escape,-1.315974235534668
297,'I didn't like the show so I changed the',cast,-11.526649475097656
298,'I added my name to the',list,-3.7767224311828613
299,'While skiing, Randy broke his',glasses,-11.820929527282715
300,'He decided to travel in Iran even though he knew it could be',expensive,-3.725090980529785
301,'Their picnic was ruined by the',rain,-3.42710018157959
302,'Giraffes are known for their long necks and zebras for their',stripes,-4.0981125831604
303,'The approaching storm made the air very',cold,-7.472482204437256
304,'The baby cried and upset her',mother,-2.5315170288085938
305,'She couldn't find anything she wanted to',do,-7.096866130828857
306,'Although Jan was usually careful she had forgotten to turn off the',stove,-3.7208757400512695
307,'She wore heavy wool socks and her sturdiest boots to go walking in the',snow,-3.848299980163574
308,'I think that my stockbroker is a',pill,-13.48166561126709
309,'A dog has a good sense of',loyalty,-12.377474784851074
310,'As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter',coat,-2.20161509513855
311,'Although this film was an exception, she generally went to see movies that were',long,-7.7753586769104
312,'His seat was next to the',fishtank,-16.95988903939724
313,'The bad boy was sent to his',room,-2.770780324935913
314,'Liz and Marie sat at the conference table and discussed the topic for the next',meeting,-8.45692253112793
315,'Ruby's grandchildren hired a live-in nurse because they thought she was too old to live',alone,-1.4087615013122559
316,'Be careful because the top of the stove is very',hot,-4.212080955505371
317,'Every morning Susan braids her little girl's hair then helps her dress for',school,-11.671588897705078
318,'The hinges were rusted shut, so he had to pry it open with a',crowbar,-9.615605108439922
319,'It didn't get completed because he could not locate the right',tools,-5.279178142547607
320,'John swept the floor with a',flourish,-15.544637680053711
321,'The schools closed down because the teachers decided to go on',praying,-17.408536911010742
322,'They saw the lightening and heard the',screams,-13.356697082519531
323,'It was a very exciting story because the last thing you would expect them to do was',die,-7.992634296417236
324,'The colonel wished the sergeant would treat his command not as a polite request but as a direct',reprimand,-9.888684978242964
325,'The man could not believe that they were all',staring,-5.641513824462891
326,'I just had a new sound system installed in my',office,-14.137848854064941
327,'The cows moved from the sun into the',mud,-11.010988235473633
328,'The old woman was the only one to see the',hesitation,-13.850044250488281
329,'I was impressed by how much he',knew,-5.7989068031311035
330,'Ken built his new house on a quiet',hill,-8.974859237670898
331,'When she got there she found that most of the people were',white,-8.226459503173828
332,'The teacher saw that some students were cheating and wrote down their',names,-1.722898006439209
333,'Peter painted the walls of the bird exhibit light blue to resemble the',carpeting,-13.7687406539917
334,'The hikers wanted to camp close to the',igloo,-16.35882967710495
335,'Each night the campers built a huge',fire,-3.5978875160217285
336,'The white gull dove down and caught a',fish,-4.7225141525268555
337,'When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare',key,-5.525129318237305
338,'The other driver was so angry he threatened him with a',gun,-2.6617271900177
339,'On hot days, many people sun themselves on the',beach,-4.4021477699279785
340,'As soon as they reached the sand he stopped to take off his',shoes,-2.55727481842041
341,'The sewer backed up and caused a',flood,-9.500073432922363
342,'After the hurricane, the area around the window was filled with broken',toys,-12.101487159729004
343,'She dropped the glass and woke up the',bully,-11.883445739746094
344,'Every year he takes a vacation in',Ohio,-12.178780555725098
345,'When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent',table,-3.825350284576416
346,'The luggage handler seemed to take great delight in tossing the boxes marked',fragile,-4.167213439941406
347,'Mr. Smith enjoyed showing people his newly installed',refrigerator,-11.795241355895996
348,'Every day, rain or shine, the joggers ran up and down the',staircase,-13.97587776184082
349,'Our government was secretly supplying the rebels with arms and',money,-5.89940881729126
350,'George must keep his pet on a',diet,-22.71931266784668
351,'When she came back from the restroom she found him in deep conversation with a',friend,-5.9432525634765625
352,'That ramp has been closed for construction for several',feet,-10.892499923706055
353,'The man who was carried into the emergency room had been stabbed in a',car,-6.073914527893066
354,'After dinner, they spent a long time over coffee just',talking,-3.860311508178711
355,'Rachel loves the smell of tobacco but she can't stand all the',lectures,-13.402301788330078
356,'As usual, he didn't do well because he had not prepared his',speech,-6.005178451538086
357,'I could not remember his',song,-12.21359634399414
358,'The officials tried to evacuate everyone from the area before the',race,-13.034205436706543
359,'I had lost the ticket I needed to pick up my',clothes,-11.00433349609375
360,'Before she arrived he opened a bottle of wine and put on some soft',music,-1.0059722661972046
361,'Sharon dried the bowls with a',sigh,-16.573076248168945
362,'The little girl refused to go to sleep until he told her a',secret,-10.008602142333984
363,'Seth was uneasy because he had never liked to',phone,-11.216110229492188
364,'He bought her a pearl necklace for her',collection,-16.962604522705078
365,'Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three',suggestions,-13.669432640075684
366,'Kim was relieved to see that ample food had been made for the',party,-3.5021047592163086
367,'Phil put some drops in his',eyes,-8.182684898376465
368,'They stood on the bridge tossing stale bread to the',dogs,-8.82939338684082
369,'The young boy asked for another',cookie,-5.143718242645264
370,'Whether it is true or not, most women think that men don't know how to',care,-5.30373477935791
371,'The queen waited patiently for the man to',bow,-11.018360137939453
372,'Larry chose not to join the',party,-8.94970703125
373,'Most shark attacks occur very close to',shore,-1.5044097900390625
374,'The two hold-up men carried guns but didn't',panic,-8.998810768127441
375,'Joe went to the hardware store and bought a replacement window at twice the original',price,-3.701554775238037
376,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his',tattoos,-9.117427825927734
377,'There were a lot of old boxes stored in the',basement,-3.8956875801086426
378,'Most people spend December 25th with their',family,-2.948343276977539
379,'He was grouchy because he was having trouble with his',clarinet,-13.443562865257263
380,'They were surprised that Jack thought that it was',chalk,-13.508641242980957
381,'They rested under a tree in the',shade,-6.674995422363281
382,'At night the old woman locked the',door,-2.6842188835144043
383,'Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another',story,-14.868555068969727
384,'In his day, that old guy was one of the best',counselors,-12.332962989807129
385,'Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the',pain,-2.8405938148498535
386,'Maria remembered to shut the front window and lock the back',room,-9.684039115905762
387,'It's hard to admit when one is',wrong,-3.072422981262207
388,'All of their friends have noted that Joe and his wife are always',together,-7.528805732727051
389,'The peaches she had bought at the market were very ripe and',dirty,-11.124364852905273
390,'Rushing out he forgot to take his',camera,-10.921319961547852
391,'Rafael wants to preserve the national forest by guarding every',campsite,-17.211699962615967
392,'The piano was out of',tune,-2.391573905944824
393,'They decided to buy a small place and build an addition with two more',freezers,-17.723737239837646
394,'He really wanted to go, but decided to stay home to wait for the',mail,-7.57839298248291
395,'As a reminder of his cat's first bath, he had a scratch on his',stomach,-7.641305923461914
396,'They raised pigs on their',own,-12.912717819213867
397,'Although she heard it ringing, Nancy was too busy cleaning the chimney to get the',timer,-11.71922492980957
398,'Most of the trees died after last year's',winter,-6.187372207641602
399,'After realizing he forgot utensils for his salad, the doctor went back to get himself a',fork,-11.892439842224121
400,'She decided to start a new',life,-6.213769435882568
401,'He was so busy and overwhelmed that he had forgotten to respond to the',question,-7.104552268981934
402,'Alfonso has started biking to work instead of driving his',car,-12.512587547302246
403,'Paul painted the clown's suit blue and gave him a big red',balloon,-9.184395790100098
404,'Most kids think that adults are',bitter,-15.079038619995117
405,'He wrote himself a note so that he wouldn't',misspeak,-17.99733066558838
406,'She wished she had brought something to',mend,-10.844456672668457
407,'All of her neighbors thought the old woman was a',success,-12.147041320800781
408,'Richard was afraid to walk near the edge of the cliff because he was afraid he would',vomit,-14.430931196082383
409,'He knew that he could call Chris even if it was the middle of the',game,-12.924714088439941
410,'She took the baby out when he started to cry and had to miss the rest of the',movie,-4.042218208312988
411,'Nora couldn't take the message because she didn't have a pencil or a piece of',paper,-2.4155831336975098
412,'They carelessly dumped the toxic waste into the',ocean,-6.84429931640625
413,'She cleaned the dirt from her',slippers,-8.57199802622199
414,'The problem with Christine is that she can't take a',test,-7.390399932861328
415,'He drove the nail into the',roof,-4.267856597900391
416,'They waited a long time to see the',grades,-13.729066848754883
417,'Ron bought a board for the window that was too long and then he bought one that was too',short,-1.6984257698059082
418,'Pam did not have any clothes to',wear,-5.787457466125488
419,'The lady felt proud to look at her',daughter,-5.364251136779785
420,'The last thing they were expecting on their wedding day was a raging',storm,-5.70186710357666
421,'He mailed the letter without a',stamp,-2.584874391555786
422,'The only food in the refrigerator was a moldy',pea,-8.6988525390625
423,'As a child he used to collect',napkins,-15.636271499097347
424,'The squirrel stored some nuts in the',tree,-8.807585716247559
425,'Every winter you see the Hernandez house and its huge chimney with puffs of billowing',smoke,-1.094195008277893
426,'The rude waiter was not given a',tip,-1.1494618654251099
427,'When you go to bed turn off the',lights,-2.678126335144043
428,'He fell on the floor after tripping on the',crack,-8.105134963989258
429,'She was glad she had brought a good book with her since there was nothing to read at the',place,-4.737696647644043
430,'He tried to put the pieces of the broken plate back together with',glue,-2.966881275177002
431,'They went to see the famous',actor,-6.742559432983398
432,'The Italian chef was known for his fabulous',smile,-14.34662914276123
433,'None of his books made any',sense,-6.433036804199219
434,'They both have jobs but they get some extra income by raising',bees,-6.752495765686035
435,'It was important to be on',guard,-6.236164093017578
436,'The last thing he expected was to have such a',commotion,-10.461489405483007
437,'No matter how hard she tried, she could not remember the',name,-4.190977096557617
438,'Don't touch the wet',paint,-8.798660278320312
439,'No one wanted to make any decisions until after the',game,-8.994304656982422
440,'I couldn't go, so I sent my secretary to the lawyers to pick up the',cash,-7.83546257019043
441,'They had to shampoo the new beige rug after the accident with the',tray,-10.754372596740723
442,'In the mysterious wooden box the girl found a',ring,-7.34477424621582
443,'Mary went into her room to look at her',gift,-13.412439346313477
