sentence_num,FullText,target_word,cloz
106,It's hard to admit when one is scared,scared,0
107,There was a moth caught in the light,light,0.182194616977226
108,All of their friends have noted that Joe and his wife are always late,late,0.0290872617853561
109,Rushing out he forgot to take his keys,keys,0.242518059855521
110,Rafael wants to preserve the national forest by guarding every tree,tree,0.851129363449692
111,The exit was marked by a large sign,sign,0.727835051546392
112,The piano was out of place,place,0
113,They decided to buy a small place and build an addition with two more rooms,rooms,0.765765765765766
114,"He really wanted to go, but decided to stay home to wait for the timer",timer,0
115,"As a reminder of his cat's first bath, he had a scratch on his arm",arm,0.398803589232303
116,They raised pigs on their farm,farm,0.827345309381238
117,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the phone",phone,1
118,Most of the trees died after last year's drought,drought,0.364293085655315
119,She decided to start a new diet,diet,0
120,He was so busy and overwhelmed that he had forgotten to respond to the card,card,0
121,Alfonso has started biking to work instead of driving his friends,friends,0
122,Paul painted the clown's suit blue and gave him a big red nose,nose,0.912912912912913
123,Most kids think that adults are old,old,0.235943775100402
124,He wrote himself a note so that he wouldn't forget,forget,0.971
125,She wished she had brought something to eat,eat,0.362962962962963
126,All of her neighbors thought the old woman was a witch,witch,0.207035175879397
127,Richard was afraid to walk near the edge of the cliff because he was afraid he would fall,fall,0.912912912912913
128,He knew that he could call Chris even if it was the middle of the night,night,0.912912912912913
129,She took the baby out when he started to cry and had to miss the rest of the game,game,0.0882647943831494
130,Nora couldn't take the message because she didn't have a pencil or a piece of chalk,chalk,0
131,They carelessly dumped the toxic waste into the trunk,trunk,0
132,She cleaned the dirt from her shoes,shoes,0.455633100697906
133,Simon thinks it's ok to listen to loud music even if the door to his bedroom is broken,broken,0
134,The problem with Christine is that she can't take a joke,joke,0.819401444788442
135,He drove the nail into the wood,wood,0.34468085106383
136,They waited a long time to see the show,show,0.204708290685773
137,Ron bought a board for the window that was too long and then he bought one that was too ugly,ugly,0
138,Pam did not have any clothes to mend,mend,0
139,The lady felt proud to look at her meal,meal,0
140,The last thing they were expecting on their wedding day was a raging panic,panic,0
141,He mailed the letter without a hesitation,hesitation,0
142,The only food in the refrigerator was a moldy sandwich,sandwich,0.282215122470714
143,As a child he used to collect stamps,stamps,0.334710743801653
144,The squirrel stored some nuts in the basement,basement,0
145,Every winter you see the Hernandez house and its huge chimney with puffs of billowing snow,snow,0
146,The rude waiter was not given a tray,tray,0
147,When you go to bed turn off the sarcasm,sarcasm,0
148,You could tell from the way he reacted that he did not like vomit,vomit,0
149,He fell on the floor after tripping on the log,log,0.0309168443496802
150,She was glad she had brought a good book with her since there was nothing to read at the office,office,0.234090909090909
151,He tried to put the pieces of the broken plate back together with care,care,0
152,They went to see the famous clock,clock,0
153,The Italian chef was known for his fabulous pasta,pasta,0.274043433298862
154,"While the national anthem is played, everyone is expected to behave",behave,0
155,Although John felt some remorse he decided to return the money,money,0.182952182952183
156,None of his books made any fans,fans,0
157,They both have jobs but they get some extra income by raising chickens,chickens,0.142430278884462
158,It was important to be on time,time,0.819401444788442
159,The last thing he expected was to have such a blast,blast,0.134396355353075
160,"No matter how hard she tried, she could not remember the suggestions",suggestions,0
161,Don't touch the wet clothes,clothes,0
162,The construction worker had developed very powerful arms from unloading bags of cement from the truck,truck,0.879381443298969
163,It was drafty because of the cold air leaking in through the front door and all the side paneling,paneling,0
164,No one wanted to make any decisions until after the trial,trial,0.0292044310171198
165,"I couldn't go, so I sent my secretary to the lawyers to pick up the papers",papers,0.354773869346734
166,They had to shampoo the new beige rug after the accident with the wine,wine,0.312749003984064
167,In the mysterious wooden box the girl found a doll,doll,0.0299586776859504
168,The shirt was stained with sauce,sauce,0.093681917211329
169,Cindy taught her two-year old that the pictures are square and that the plates are white,white,0
170,"At first the woman refused, but eventually she changed her medication",medication,0
171,The little puppy grew up to be a huge responsibility,responsibility,0
172,He made a holster for his gun,gun,0.808580858085809
173,He quit his job and left his family so that he could sail around the world,world,0.853853853853854
174,The young couple reluctantly ordered new rackets,rackets,0
175,She left the tiny baby alone in the crib,crib,0.354062186559679
176,"Quite predictably, the first thing the doctor asked for was a cast",cast,0
177,He crept into the room without a sound,sound,0.708124373119358
178,The rules did not allow visitors to feed the animals,animals,0.702868852459016
179,The fertilizer enriched the soil,soil,0.794794794794795
180,Joan fed her baby some warm peas,peas,0
181,After two hours of hard work they decided to take a short break,break,0.771
182,They installed an extremely expensive alarm system to protect their home,home,0.383534136546185
183,She was quite surprised that Bill didn't keep his secret,secret,0
184,She helped him put the finishing touches on the painting,painting,0.334368530020704
185,I sat far off to the side of the auditorium and my line of sight was blocked by a pillar,pillar,0.187833511205977
186,His skin was red from spending the day at the beach,beach,0.824824824824825
187,The journalist reported that many collapsed during the praying,praying,0
188,He slipped and fell on the rock,rock,0.0582914572864322
189,The person who caught the thief deserves our loyalty,loyalty,0
190,It was difficult to decide which bills to pay and which to ignore,ignore,0.291208791208791
191,The cigar stank and burned a hole in the couch,couch,0.235470941883768
192,It was a dream come true because Jane had always wanted to visit Europe with her father,father,0.0290581162324649
193,One thing the old man lacked was confidence,confidence,0.0874872838250254
194,I started to put new plants in my garden but ran out of room,room,0.0290581162324649
195,The boys played marbles and the girls jumped together,together,0
196,Our guests should be arriving soon,soon,0.818556701030928
197,He was cold most of the night and finally got up to get another blanket,blanket,0.853853853853854
198,Will played his stereo much too loud,loud,0.884115884115884
199,After dinner they washed the dog,dog,0.028971028971029
200,He always seemed to be interested in looking at the tattoos,tattoos,0
201,She was docked one hour's pay for coming to work late,late,0.94020618556701
202,The wealthy couple's three little girls enjoyed playing together in the pool,pool,0.1998001998002
203,Esther didn't think the sword was that dangerous because it wasn't very sharp,sharp,0.847457627118644
204,Tricia had never seen a spider get tangled up in its own web,web,0.971
205,Everyone was honking at the old man who was driving too slowly,slowly,0.911522633744856
206,"He hated to move, but Richard wanted to live closer to his parents",parents,0.228315054835494
207,Before going out on the open seas they always checked the weather,weather,0.38391959798995
208,The university wouldn't let him register until he paid the overdue fines on the borrowed books,books,0.765765765765766
209,He was packing his books and moving to a new office,office,0.118236472945892
210,The truck that Dave drove crashed into the tree,tree,0.362579281183932
211,At the park next to the beach she saw a man with a balloon,balloon,0
212,The ship disappeared into the thick smoke,smoke,0
213,They decided to declaw the cat so he wouldn't tear up the carpeting,carpeting,0
214,"In his haste, the young man had forgotten to sign the waiver",waiver,0.147590361445783
215,"After the long day at work, he lay down on the couch",couch,0.353353353353353
216,The technician never comes to work before noon,noon,0.448883666274971
217,He was knocked off his surfboard by the first bully,bully,0
218,It is not legal for an employer to consider a person's attitude,attitude,0
219,Bill jumped in the lake and made a big commotion,commotion,0
220,Joy was too frightened to look,look,0.0290872617853561
221,The police had never seen a man so drunk,drunk,0.18276220145379
222,He liked lemon and sugar in his tea,tea,0.794794794794795
223,The papers were sorted into piles of varying sizes,sizes,0.340954274353877
224,The dispute was settled by a third party,party,0.941941941941942
225,Since the water was unsafe they decided to drink scotch,scotch,0
226,They left the dirty dishes in the sink,sink,0.912
227,Nicole could not read very well without her glasses,glasses,0.940144478844169
228,"During years of drudgery, the man had derived comfort from a single song",song,0.0321507760532151
229,There were brightly colored pictures on every wall,wall,0.878177966101695
230,Whatever he did it was unusual for him to be erratic,erratic,0
231,You could tell he had grown up in the South by his truck,truck,0
232,Father carved the turkey with a smile,smile,0
233,Cathy worked overtime to finish her work,work,0.265531062124249
234,She had to leave the movie when the baby started to cry,cry,0.970103092783505
235,His ring fell into a hole in the couch,couch,0
236,Helen reached up to dust the dresser,dresser,0
237,The children went outside to play,play,0.912912912912913
238,She bought several colorful postcards to send to her family,family,0.294294294294294
239,Sam could not believe her story was true,true,0.648946840521565
240,The cat was curled up in Jill's lap,lap,0.794794794794795
241,No one at the reunion recognized Dan because he had grown a foot,foot,0.0290581162324649
242,He had just enough time to buy a cake from the store and change his clothes before the guests phoned,phoned,0
243,In the distance they heard the sigh,sigh,0
244,He smiled nervously as he searched through his pockets for a key,key,0.0609504132231405
245,She wanted a roommate who would be quiet and clean,clean,0.38391959798995
246,"Within minutes of arriving at the office, the detective spilled his thermos full of coffee",coffee,0.912912912912913
247,The manila folder that contained her manuscript had been stolen,stolen,0.243523316062176
248,The surface of the water was nice and cold,cold,0.0608875128998968
249,Sandy always wished that she had had a dog,dog,0.243019648397104
250,The candidate had spent most of his funds on drugs,drugs,0.0290872617853561
251,He put a clean sheet on the clipboard,clipboard,0
252,His skin was red from spending the day at the beach,beach,0.824824824824825
253,The construction worker had developed very powerful arms from unloading bags of cement from the truck,truck,0.879381443298969
254,Will played his stereo much too loud,loud,0.884115884115884
255,The last thing he expected was to have such a blast,blast,0.134396355353075
256,"After dinner, they spent a long time over coffee just staring",staring,0.0290581162324649
257,As soon as they reached the sand he stopped to take off his watch,watch,0
258,I could not remember his name,name,0.941941941941942
259,Ruby's grandchildren hired a live-in nurse because they thought she was too old to live long,long,0.029
260,Joan fed her baby some warm peas,peas,0
261,His ring fell into a hole in the couch,couch,0
262,Most of the trees died after last year's drought,drought,0.364293085655315
263,The other driver was so angry he threatened him with a reprimand,reprimand,0
264,"Every day, rain or shine, the joggers ran up and down the hill",hill,0.412412412412412
265,"Although this film was an exception, she generally went to see movies that were funny",funny,0.270811380400422
266,One thing the old man lacked was confidence,confidence,0.0874872838250254
267,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three children",children,0.646454265159301
268,Every year he takes a vacation in Hawaii,Hawaii,0.300420168067227
269,The dispute was settled by a third party,party,0.941941941941942
270,She wished she had brought something to eat,eat,0.362962962962963
271,The man could not believe that they were all dead,dead,0.241052631578947
272,The colonel wished the sergeant would treat his command not as a polite request but as a direct order,order,0.848609680741504
273,Their picnic was ruined by the bees,bees,0.0298969072164948
274,The schools closed down because the teachers decided to go on strike,strike,0.912
275,Every winter you see the Hernandez house and its huge chimney with puffs of billowing snow,snow,0
276,They stood on the bridge tossing stale bread to the ducks,ducks,0.406815761448349
277,The rude waiter was not given a tray,tray,0
278,The man who was carried into the emergency room had been stabbed in a fight,fight,0.376332622601279
279,"After the hurricane, the area around the window was filled with broken glass",glass,0.941941941941942
280,She bought several colorful postcards to send to her family,family,0.294294294294294
281,I didn't like the show so I changed the channel,channel,0.970103092783505
282,"After realizing he forgot utensils for his salad, the doctor went back to get himself a napkin",napkin,0
283,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter underwear",underwear,0
284,Sandy always wished that she had had a dog,dog,0.243019648397104
285,You could tell he had grown up in the South by his truck,truck,0
286,Don't touch the wet clothes,clothes,0
287,She decided to start a new diet,diet,0
288,Rachel loves the smell of tobacco but she can't stand all the smoke,smoke,0.881687242798354
289,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the phone",phone,1
290,"Mike felt sorry, but it was not his car",car,0
291,Tricia had never seen a spider get tangled up in its own web,web,0.971
292,Sharon dried the bowls with a towel,towel,0.849484536082474
293,The candidate had spent most of his funds on drugs,drugs,0.0290872617853561
294,"At first the woman refused, but eventually she changed her medication",medication,0
295,"He really wanted to go, but decided to stay home to wait for the timer",timer,0
296,They decided to buy a small place and build an addition with two more rooms,rooms,0.765765765765766
297,When she got there she found that most of the people were gone,gone,0.395445134575569
298,The little girl refused to go to sleep until he told her a story,story,1
299,She was docked one hour's pay for coming to work late,late,0.94020618556701
300,He mailed the letter without a hesitation,hesitation,0
301,He scraped the cold food from his floor,floor,0
302,"The hinges were rusted shut, so he had to pry it open with a flourish",flourish,0
303,Cathy worked overtime to finish her work,work,0.265531062124249
304,I was impressed by how much he published,published,0
305,Most shark attacks occur very close to winter,winter,0
306,The last thing they were expecting on their wedding day was a raging panic,panic,0
307,The two hold-up men carried guns but didn't shoot,shoot,0.699069286452947
308,When the power went out the house became dark,dark,0.970103092783505
309,Everyone was honking at the old man who was driving too slowly,slowly,0.911522633744856
310,Be careful because the top of the stove is very dirty,dirty,0.0307529162248144
311,They raised pigs on their farm,farm,0.827345309381238
312,He wrote himself a note so that he wouldn't forget,forget,0.971
313,Father carved the turkey with a smile,smile,0
314,The groom took the bride's hand and placed the ring on her finger,finger,0.970103092783505
315,She helped him put the finishing touches on the painting,painting,0.334368530020704
316,George must keep his pet on a leash,leash,0.855289421157685
317,Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the race,race,0.0290581162324649
318,The fertilizer enriched the soil,soil,0.794794794794795
319,She was having a hard time because she didn't know the story,story,0
320,Simon thinks it's ok to listen to loud music even if the door to his bedroom is broken,broken,0
321,It was important to be on time,time,0.819401444788442
322,"On hot days, many people sun themselves on the roof",roof,0.0608875128998968
323,It's hard to admit when one is scared,scared,0
324,The young boy asked for another drink,drink,0.103529411764706
325,Cats loved to be scratched behind the collar,collar,0
326,Cindy taught her two-year old that the pictures are square and that the plates are white,white,0
327,He put a clean sheet on the clipboard,clipboard,0
328,Joy was too frightened to look,look,0.0290872617853561
329,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another hour,hour,1
330,His boss refused to give him a raise,raise,0.912912912912913
331,The long test left the class unprepared,unprepared,0
332,She finished the second load of laundry and started to scream,scream,0
333,The young couple reluctantly ordered new rackets,rackets,0
334,The peaches she had bought at the market were very ripe and juicy,juicy,0.324324324324324
335,Most kids think that adults are old,old,0.235943775100402
336,I added my name to the basket,basket,0
337,The journalist reported that many collapsed during the praying,praying,0
338,"After the long day at work, he lay down on the couch",couch,0.353353353353353
339,The death of his dog was a great expense,expense,0
340,He was grouchy because he was having trouble with his homework,homework,0.383149448345035
341,Josie found she could not bend the elbow of her broken arm,arm,0.912
342,The papers were sorted into piles of varying sizes,sizes,0.340954274353877
343,Ken built his new house on a quiet farm,farm,0.0592964824120603
344,The wealthy couple's three little girls enjoyed playing together in the pool,pool,0.1998001998002
345,Kim was relieved to see that ample food had been made for the hungry,hungry,0
346,"As a punishment, his parents immediately took away his toys",toys,0.0618336886993603
347,Steve spilled coffee all over his clean white shirt,shirt,0.88376753507014
348,I think that my stockbroker is a crook,crook,0.18200620475698
349,He was packing his books and moving to a new office,office,0.118236472945892
350,At the park next to the beach she saw a man with a balloon,balloon,0
351,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare cash",cash,0
352,She pulled her head out from under the faucet and reached for a pill,pill,0.0299896587383661
353,I sat far off to the side of the auditorium and my line of sight was blocked by a pillar,pillar,0.187833511205977
354,Ron bought a board for the window that was too long and then he bought one that was too ugly,ugly,0
355,He smiled nervously as he searched through his pockets for a key,key,0.0609504132231405
356,All of her neighbors thought the old woman was a witch,witch,0.207035175879397
357,"In his day, that old guy was one of the best athletes",athletes,0.236418511066398
358,The truck that Dave drove crashed into the tree,tree,0.362579281183932
359,The county decided to tear down the gas station by the dock,dock,0
360,I just had a new sound system installed in my car,car,0.79559118236473
361,He crept into the room without a sound,sound,0.708124373119358
362,Phil put some drops in his fishtank,fishtank,0
363,Richard was afraid to walk near the edge of the cliff because he was afraid he would fall,fall,0.912912912912913
364,He tried to put the pieces of the broken plate back together with care,care,0
365,At night the old woman locked the refrigerator,refrigerator,0
366,"In caring for hospitalized patients, a doctor often needs the help of a nurse",nurse,0.971
367,The problem with Christine is that she can't take a joke,joke,0.819401444788442
368,"It's raining, and I forgot my coat, hat, and umbrella",umbrella,0.794
369,Keith read a story to his little girl but after only a short time she started to get sleepy,sleepy,0.353059177532598
370,She wanted a roommate who would be quiet and clean,clean,0.38391959798995
371,The bad boy was sent to his counselor,counselor,0.0308510638297872
372,They installed an extremely expensive alarm system to protect their home,home,0.383534136546185
373,The little puppy grew up to be a huge responsibility,responsibility,0
374,It was a dream come true because Jane had always wanted to visit Europe with her father,father,0.0290581162324649
375,Tim's friend pushed him into a hamper,hamper,0
376,I was finally able to make an appointment for the test,test,0.0296827021494371
377,Esther didn't think the sword was that dangerous because it wasn't very sharp,sharp,0.847457627118644
378,Sam could not believe her story was true,true,0.648946840521565
379,Each night the campers built a huge igloo,igloo,0
380,The child was born with a rare gift,gift,0
381,"When the two met, one of them held out his badge",badge,0
382,The children went outside to play,play,0.912912912912913
383,The officials tried to evacuate everyone from the area before the explosion,explosion,0.426059979317477
384,He was knocked off his surfboard by the first bully,bully,0
385,After dinner they washed the dog,dog,0.028971028971029
386,They waited a long time to see the show,show,0.204708290685773
387,"When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent patio",patio,0
388,It was drafty because of the cold air leaking in through the front door and all the side paneling,paneling,0
389,As a child he used to collect stamps,stamps,0.334710743801653
390,She couldn't find anything she wanted to own,own,0
391,He had just enough time to buy a cake from the store and change his clothes before the guests phoned,phoned,0
392,Giraffes are known for their long necks and zebras for their speed,speed,0.029
393,The rules did not allow visitors to feed the animals,animals,0.702868852459016
394,"During years of drudgery, the man had derived comfort from a single song",song,0.0321507760532151
395,He was cold most of the night and finally got up to get another blanket,blanket,0.853853853853854
396,She was quite surprised that Bill didn't keep his secret,secret,0
397,The baby cried and upset her stomach,stomach,0.0290581162324649
398,The manila folder that contained her manuscript had been stolen,stolen,0.243523316062176
399,Mary went into her room to look at her clothes,clothes,0.122153209109731
400,The shirt was stained with sauce,sauce,0.093681917211329
401,Larry chose not to join the army,army,0.32172131147541
402,Mr. Smith enjoyed showing people his newly installed stereo,stereo,0.282515991471215
403,He knew that he could call Chris even if it was the middle of the night,night,0.912912912912913
404,The teacher saw that some students were cheating and wrote down their grades,grades,0
405,His seat was next to the window,window,0.412825651302605
406,The cat was curled up in Jill's lap,lap,0.794794794794795
407,She had to leave the movie when the baby started to cry,cry,0.970103092783505
408,Our guests should be arriving soon,soon,0.818556701030928
409,They went to see the famous clock,clock,0
410,Since the water was unsafe they decided to drink scotch,scotch,0
411,After two hours of hard work they decided to take a short break,break,0.771
412,The squirrel stored some nuts in the basement,basement,0
413,Paul painted the clown's suit blue and gave him a big red nose,nose,0.912912912912913
414,Although John felt some remorse he decided to return the money,money,0.182952182952183
415,Rushing out he forgot to take his keys,keys,0.242518059855521
416,I had lost the ticket I needed to pick up my glasses,glasses,0
417,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his scars",scars,0.76440329218107
418,They carelessly dumped the toxic waste into the trunk,trunk,0
419,The ship disappeared into the thick smoke,smoke,0
420,No one wanted to make any decisions until after the trial,trial,0.0292044310171198
421,They had to drive for another hour before finding a place to jog,jog,0
422,The old woman was the only one to see the accident,accident,0.207452165156093
423,He slipped and fell on the rock,rock,0.0582914572864322
424,The surface of the water was nice and cold,cold,0.0608875128998968
425,He shouted at the top of his staircase,staircase,0
426,The tenants decided to take their landlord to breakfast,breakfast,0
427,She was glad she had accompanied her friend because she was enjoying the party except for the music,music,0.182194616977226
428,"While the national anthem is played, everyone is expected to behave",behave,0
429,The breeze lifted the smell,smell,0
430,She was glad she had brought a good book with her since there was nothing to read at the office,office,0.234090909090909
431,The white gull dove down and caught a draft,draft,0
432,Tim threw a rock and broke the camera,camera,0
433,"As a reminder of his cat's first bath, he had a scratch on his arm",arm,0.398803589232303
434,It was difficult to decide which bills to pay and which to ignore,ignore,0.291208791208791
435,The hikers wanted to camp close to the river,river,0.294589178356713
436,He fell on the floor after tripping on the log,log,0.0309168443496802
437,Before going out on the open seas they always checked the weather,weather,0.38391959798995
438,John swept the floor with a broom,broom,0.853
439,They left the dirty dishes in the sink,sink,0.912
440,That ramp has been closed for construction for several days,days,0.412
441,In the distance they heard the sigh,sigh,0
442,Nicole could not read very well without her glasses,glasses,0.940144478844169
443,There were brightly colored pictures on every wall,wall,0.878177966101695
444,The queen waited patiently for the man to crack,crack,0
445,She cleaned the dirt from her shoes,shoes,0.455633100697906
446,The technician never comes to work before noon,noon,0.448883666274971
447,You can't open the door with the wrong key,key,0.941941941941942
448,Every morning Susan braids her little girl's hair then helps her dress for success,success,0
449,They had to shampoo the new beige rug after the accident with the wine,wine,0.312749003984064
450,In the mysterious wooden box the girl found a doll,doll,0.0299586776859504
451,He liked lemon and sugar in his tea,tea,0.794794794794795
452,He quit his job and left his family so that he could sail around the world,world,0.853853853853854
453,He looked worried because he might have broken his collection,collection,0
454,He positioned the violin under his chair,chair,0.0590590590590591
455,He drove the nail into the wood,wood,0.34468085106383
456,When you go to bed turn off the sarcasm,sarcasm,0
457,You could tell from the way he reacted that he did not like vomit,vomit,0
458,Before she arrived he opened a bottle of wine and put on some soft slippers,slippers,0
459,He bought her a pearl necklace for her birthday,birthday,0.856143856143856
460,The person who caught the thief deserves our loyalty,loyalty,0
461,Bill jumped in the lake and made a big commotion,commotion,0
462,Although Jan was usually careful she had forgotten to turn off the freezers,freezers,0
463,The exit was marked by a large sign,sign,0.727835051546392
464,Nora couldn't take the message because she didn't have a pencil or a piece of chalk,chalk,0
465,"As usual, he didn't do well because he had not prepared his plan",plan,0
466,"We followed the path up the hill, and there under the tree was a cat",cat,0.113095238095238
467,Our government was secretly supplying the rebels with arms and ships,ships,0
468,Most men cannot understand why women wear makeup,makeup,0.34375
469,The piano was out of place,place,0
470,The sewer backed up and caused a stink,stink,0
471,They rested under a tree in the campsite,campsite,0
472,A dog has a good sense of smell,smell,0.970970970970971
473,Shuffle the cards before you forget,forget,0
474,"The newspaper review recommended the film, and the lead actor was praised for being very good",good,0.207035175879397
475,Peter painted the walls of the bird exhibit light blue to resemble the sky,sky,0.759297520661157
476,"No matter how hard she tried, she could not remember the suggestions",suggestions,0
477,"Whether it is true or not, most women think that men don't know how to cook",cook,0.292494481236203
478,They were surprised that Jack thought that it was funny,funny,0.157219251336898
479,The man could not believe that they were all dead,dead,0.241052631578947
480,He liked lemon and sugar in his tea,tea,0.794794794794795
481,The prisoners were planning their party,party,0
