sentence_num,sentence,word,deepseek_prob
84,'They've been living together for a long time, but don't think they're actually married',married,-13.061946868896484
85,'Dennis the Menance was known for making trouble',trouble,-11.402318000793457
86,'When the shooting started they ran for cover',cover,-12.581634521484375
87,'The federal agents examined the hundred dollar bill with a microscope to see if it was real',real,-13.518503189086914
88,'Eva turned down the heat and left the sauce on the stove to simmer',simmer,-9.744405746459961
89,'Alone in the canyon, he was so spooked he was scared by his own shadow',shadow,-11.326919555664062
90,'Betsy could never tell a lie',lie,-15.789851188659668
91,'The bad boy was sent to his room',room,-6.6017656326293945
92,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his scars',scars,-16.16124725341797
93,'Trying to evade their captors, the escaped prisoners of war lived in constant fear',fear,-15.748504638671875
94,'The tip of the knife was sharp',sharp,-10.050488471984863
95,'The little girl pulled on the rubber band to see how far it would stretch',stretch,-13.858858108520508
96,'The soldiers had special night vision goggles so they could see the enemy',enemy,-4.926858901977539
97,'George was born into a wealthy family and has no idea what it's like to be poor',poor,-19.34153175354004
98,'Looking for bats, Karen descended into the depths of the cave',cave,-9.574519157409668
99,'We finally got a decent picture on the TV after an hour of adjusting the antenna',antenna,-11.780990600585938
100,'It took a week to get his car fixed because the parts were out of stock',stock,-14.993918418884277
101,'The dispute was settled by a third party',party,-5.958268165588379
102,'Our guests should be arriving soon',soon,-10.707449913024902
103,'The dough was put in the hot oven',oven,-10.354342460632324
104,'Andrew was glad that the meeting was very short',short,-13.148611068725586
105,'When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour bus',bus,-8.821640014648438
106,'Most shark attacks occur very close to shore',shore,-11.103574752807617
107,'He didn't have to spend much money on the car because he found an incredible deal',deal,-7.342813968658447
108,'The wealthy child went to a private school',school,-7.913099765777588
109,'When you go to bed, turn off the lights',lights,-13.492535591125488
110,'George must keep his pet on a leash',leash,-11.729150772094727
111,'He didn't have time to file everything on his desk, so he organized it into two piles',piles,-11.095874786376953
112,'The whole town came to hear their mayor speak',speak,-14.636907577514648
113,'Josie found she could not bend the elbow of her broken arm',arm,-14.614401817321777
114,'It's hard to admit when one is wrong',wrong,-11.96815299987793
115,'Vic asked her to repeat what she had said',said,-11.176098823547363
116,'When they were in London they visited Buckingham palace',palace,-11.95556640625
117,'The agent was sent to South America on a secret mission',mission,-12.560311317443848
118,'Sam knew that rain was coming because he could smell it in the air',air,-15.658320426940918
119,'His boss refused to give him a raise',raise,-8.43035888671875
120,'She flew in late last night and really didn't get much sleep',sleep,-12.57319450378418
121,'After a week, they gave up on the missing hikers and called off the search',search,-10.475119590759277
122,'Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major bonus',bonus,-7.353010177612305
123,'The cigar burned a hole in the sofa',sofa,-10.63621711730957
124,'His first film was a failure, but he learned some techniques in that first effort',effort,-14.506722450256348
125,'He was hired for the job because of his fresh new image',image,-8.931772232055664
126,'The journal issue that has the new article about diseases of the eye is still in press',press,-14.630842208862305
127,'Every spring they held the annual dance',dance,-7.730502128601074
128,'Penelope started to assemble her new bicycle, but was missing the tires',tires,-13.227907180786133
129,'The restaurant will reopen with new ownership',ownership,-8.576416969299316
130,'Jennifer disliked walking under the trees at the edge of the park because they were always full of insects',insects,-13.342317581176758
131,'The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or attractive',attractive,-16.736083984375
132,'I don't know why people like to see their initials in ink',ink,-6.5615410804748535
133,'The gem cutter examined the ruby very closely before cutting because he knew that one this large was very unique',unique,-15.937638282775879
134,'They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's shrine',shrine,-16.948780059814453
135,'He took a job training dogs for the military',military,-10.406569480895996
136,'The conductor gave detailed instructions to the choir',choir,-10.366475105285645
137,'Down in the basement, Steve and Robert were playing poker',poker,-9.662659645080566
138,'After the most recent price increase, the small business owner decided to order his office supplies from another business',business,-9.743598937988281
139,'Sharon was sad that she had lost her puppy',puppy,-5.991241931915283
140,'All of armed services will admit women, but females are barred from fighting',fighting,-9.2323637008667
141,'After the divorce, she had to move out of the expensive house to an apartment that was affordable',affordable,-13.90755844116211
142,'His tactics usually turned out to be beneficial for the business, but they often came in conflict with his values',values,-16.480180740356445
143,'Some of his jokes were crummy, but those one-liners were humorous',humorous,-17.50999641418457
144,'The inspector from the health department found a roach in a very expensive cafe',cafe,-6.099084377288818
145,'The conductor had no idea that the train had been boarded by a known convict',convict,-12.262093544006348
146,'The nurse brought him a glass of juice and his pills',pills,-11.588468551635742
147,'The teacher was not looking forward to another year of classes',classes,-14.108480453491211
148,'Steve skipped his annual checkup for another month',month,-10.643200874328613
149,'The candidate wanted to please everyone without making any commitments, so his speech was deliberately ambiguous',ambiguous,-11.543279647827148
150,'She poured water on the roses',roses,-10.055299758911133
151,'Mark liked the older houses, but Susan wanted to buy one that was new and contemporary',contemporary,-18.03372573852539
152,'In an old sitcom, he was the wise family physician',physician,-9.989606857299805
153,'The government controlled the news media, so most of the reports from the war zone were screened',screened,-16.028076171875
154,'Grinning wherever he went, it was easy to tell that Carl was proud of his new gold trophy',trophy,-13.670333862304688
155,'During the summer, the children hung out at the lake',lake,-8.61473274230957
156,'The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be courageous',courageous,-16.837926864624023
157,'The little girl kept a lock on her journal',journal,-8.71234130859375
158,'Flying low above her, Bernice could hear the jet',jet,-12.199980735778809
159,'Perry heard a grinding noise coming from his engine',engine,-7.400142669677734
160,'If Jim's manager is incompetent, he has a legitimate right to argue',argue,-14.260964393615723
161,'In the best part of the movie, the hero has to impersonate the criminal',criminal,-9.591116905212402
162,'The princess wore a hat',hat,-9.94857406616211
163,'Jason was disappointed when the other scouts scared off the elk by loudly beating the pans',pans,-11.187341690063477
164,'After the flood, the house smelled of mildew and everything in it was destroyed',destroyed,-12.959145545959473
165,'Everyone on the scene gathered around to look at the crash',crash,-10.657547950744629
166,'The final score of the game was even',even,-7.873156547546387
167,'After swimming the English Channel, Bonita was cold and completely beat',beat,-10.409963607788086
168,'She had the data to back up everything she said, so the hostile questions did not shake her composure',composure,-34.57023239135742
169,'The new dress was very pretty, but it was cut from an unusual material',material,-12.05640983581543
170,'When the little girl saw the big dog lumbering towards her, she began to flee',flee,-14.908590316772461
171,'From her house a half mile away, Diana could still hear the loud cheers coming from the stands',stands,-12.701237678527832
172,'Five ships did not survive the tsunami',tsunami,-12.26873779296875
173,'The paramedics on the scene helped the passengers after the big car wreck',wreck,-14.589218139648438
174,'The pilot spoke to an air traffic controller just before the collision',collision,-8.772329330444336
175,'The boy scouts started a long hike through the forest after having a big dinner',dinner,-6.707094669342041
176,'When traveling, Roger prefers to stick to major streets',streets,-13.151236534118652
177,'While hemming a pair of pants, Bridget accidentally dropped her pin',pin,-6.870212554931641
178,'The rangers say that somewhere in the state park is a cub',cub,-12.324119567871094
179,'The doctor told him his headaches were due to tension',tension,-9.744441986083984
180,'The groups in the parade walked by slowly, each waving their arms',arms,-11.935787200927734
181,'The little girl was very sick, but unfortunately there was no remedy',remedy,-13.154187202453613
182,'The meteor shower should have been spectacular, but the city lights blocked the sight',sight,-13.35904312133789
183,'She was unsure how the book would conclude',conclude,-15.517210006713867
184,'He was desperate for a job, so finally took something doing door to door solicitation',solicitation,-32.69667434692383
185,'The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical words',words,-14.014450073242188
186,'Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were older',older,-9.648324012756348
187,'In the window, they posted the hours they were open for service',service,-12.557735443115234
188,'They sent the kids with measles home from school because they were infectious',infectious,-14.188464164733887
189,'Outside, Cora could hear the running river',river,-12.848535537719727
190,'At night they often took a short stroll',stroll,-13.175267219543457
191,'The wealthy author always points out that she wrote four novels before one was printed',printed,-13.347036361694336
192,'The kitten waited patiently because behind the refrigerator was a rat',rat,-9.463340759277344
193,'Norton hates getting up on winter mornings because it is always chilly',chilly,-13.373908996582031
194,'The fertilizer enriched the dirt',dirt,-4.466454982757568
195,'The young girl passed her friend a letter',letter,-12.489762306213379
196,'He tinkered with the engine every weekend until it was absolutely correct',correct,-16.702301025390625
197,'When Diane heard the shark warning, she swam as fast as she could for land',land,-8.623441696166992
198,'Michael could hear the bells ringing in the tower of the cathedral',cathedral,-14.785435676574707
199,'When he got home from work on the construction site, his clothes were always filthy',filthy,-17.119461059570312
200,'Kevin propped his head up with a pillow as he basked in the hot lamp',lamp,-11.279305458068848
201,'He bought it without even asking the cost',cost,-11.897745132446289
202,'Barry has considered proposing to his girlfriend, but he wants to wait until he is prepared',prepared,-18.027936935424805
203,'John was disappointed to discover a scratch on his new truck',truck,-6.6114888191223145
204,'He was afraid that doing drugs would damage his mind',mind,-10.77244758605957
205,'They've been living together for a long time, but don't think they're actually engaged',engaged,-14.175122261047363
206,'Dennis the Menance was known for making mischief',mischief,-15.195491790771484
207,'When the shooting started they ran for shelter',shelter,-8.202506065368652
208,'The federal agents examined the hundred dollar bill with a microscope to see if it was genuine',genuine,-14.243963241577148
209,'Eva turned down the heat and left the sauce on the stove to cook',cook,-12.676837921142578
210,'Alone in the canyon, he was so spooked he was scared by his own reflection',reflection,-14.031310081481934
211,'Betsy could never tell a fib',fib,-8.205924034118652
212,'The bad boy was sent to his bedroom',bedroom,-5.7532806396484375
213,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his wounds',wounds,-12.123153686523438
214,'Trying to evade their captors, the escaped prisoners of war lived in constant terror',terror,-15.496390342712402
215,'The tip of the knife was pointed',pointed,-10.7156400680542
216,'The little girl pulled on the rubber band to see how far it would extend',extend,-14.465689659118652
217,'The soldiers had special night vision goggles so they could see the invaders',invaders,-12.313830375671387
218,'George was born into a wealthy family and has no idea what it's like to be needy',needy,-20.47466278076172
219,'Looking for bats, Karen descended into the depths of the cavern',cavern,-14.57320785522461
220,'We finally got a decent picture on the TV after an hour of adjusting the wires',wires,-11.574909210205078
221,'It took a week to get his car fixed because the parts were out of supply',supply,-8.72639274597168
222,'The dispute was settled by a third person',person,-8.876726150512695
223,'Our guests should be arriving shortly',shortly,-10.01142406463623
224,'The dough was put in the hot stove',stove,-10.563859939575195
225,'Andrew was glad that the meeting was very brief',brief,-16.184646606445312
226,'When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour van',van,-10.9185152053833
227,'Most shark attacks occur very close to land',land,-9.208029747009277
228,'He didn't have to spend much money on the car because he found an incredible bargain',bargain,-10.11860466003418
229,'The wealthy child went to a private college',college,-8.087465286254883
230,'When you go to bed, turn off the lamp',lamp,-12.733355522155762
231,'George must keep his pet on a chain',chain,-11.47220230102539
232,'He didn't have time to file everything on his desk, so he organized it into two stacks',stacks,-10.79115104675293
233,'The whole town came to hear their mayor talk',talk,-8.304365158081055
234,'Josie found she could not bend the elbow of her broken limb',limb,-17.641965866088867
235,'It's hard to admit when one is incorrect',incorrect,-14.932818412780762
236,'Vic asked her to repeat what she had uttered',uttered,-17.920490264892578
237,'When they were in London they visited Buckingham castle',castle,-12.814879417419434
238,'The agent was sent to South America on a secret assignment',assignment,-9.098088264465332
239,'Sam knew that rain was coming because he could smell it in the wind',wind,-13.394550323486328
240,'His boss refused to give him a bonus',bonus,-6.943032741546631
241,'She flew in late last night and really didn't get much rest',rest,-13.523096084594727
242,'After a week, they gave up on the missing hikers and called off the hunt',hunt,-11.577865600585938
243,'Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major project',project,-11.397777557373047
244,'The cigar burned a hole in the jacket',jacket,-9.35550594329834
245,'His first film was a failure, but he learned some techniques in that first role',role,-12.59461784362793
246,'He was hired for the job because of his fresh new ideas',ideas,-11.601951599121094
247,'The journal issue that has the new article about diseases of the eye is still in stores',stores,-12.248692512512207
248,'Every spring they held the annual meeting',meeting,-10.754621505737305
249,'Penelope started to assemble her new bicycle, but was missing the instructions',instructions,-10.065508842468262
250,'The restaurant will reopen with new menus',menus,-15.337303161621094
251,'Jennifer disliked walking under the trees at the edge of the park because they were always full of sap',sap,-12.074872016906738
252,'The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or abstract',abstract,-13.871574401855469
253,'I don't know why people like to see their initials in cement',cement,-5.680347442626953
254,'The gem cutter examined the ruby very closely before cutting because he knew that one this large was very fragile',fragile,-13.759648323059082
255,'They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's statue',statue,-13.791994094848633
256,'He took a job training dogs for the disabled',disabled,-14.239631652832031
257,'The conductor gave detailed instructions to the engineer',engineer,-15.40916633605957
258,'Down in the basement, Steve and Robert were playing music',music,-10.776789665222168
259,'After the most recent price increase, the small business owner decided to order his office supplies from another country',country,-10.213457107543945
260,'Sharon was sad that she had lost her keys',keys,-12.791985511779785
261,'All of armed services will admit women, but females are barred from ships',ships,-10.7872314453125
262,'After the divorce, she had to move out of the expensive house to an apartment that was ugly',ugly,-10.73653793334961
263,'His tactics usually turned out to be beneficial for the business, but they often came in conflict with his marriage',marriage,-10.96197509765625
264,'Some of his jokes were crummy, but those one-liners were terrible',terrible,-15.123876571655273
265,'The inspector from the health department found a roach in a very expensive meal',meal,-6.2494025230407715
266,'The conductor had no idea that the train had been boarded by a known politician',politician,-14.140395164489746
267,'The nurse brought him a glass of juice and his pillow',pillow,-7.527914047241211
268,'The teacher was not looking forward to another year of chaos',chaos,-12.162320137023926
269,'Steve skipped his annual checkup for another event',event,-9.074812889099121
270,'The candidate wanted to please everyone without making any commitments, so his speech was deliberately short',short,-14.309107780456543
271,'She poured water on the dishes',dishes,-10.50052261352539
272,'Mark liked the older houses, but Susan wanted to buy one that was new and expensive',expensive,-15.19205093383789
273,'In an old sitcom, he was the wise family neighbor',neighbor,-8.712784767150879
274,'The government controlled the news media, so most of the reports from the war zone were wrong',wrong,-15.756317138671875
275,'Grinning wherever he went, it was easy to tell that Carl was proud of his new gold tooth',tooth,-8.4058837890625
276,'During the summer, the children hung out at the theatre',theatre,-7.992433547973633
277,'The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be king',king,-9.685245513916016
278,'The little girl kept a lock on her bicycle',bicycle,-8.420147895812988
279,'Flying low above her, Bernice could hear the bees',bees,-8.797243118286133
280,'Perry heard a grinding noise coming from his jaw',jaw,-9.231609344482422
281,'If Jim's manager is incompetent, he has a legitimate right to leave',leave,-14.384269714355469
282,'In the best part of the movie, the hero has to impersonate the princess',princess,-11.101572036743164
283,'The princess wore a gown',gown,-8.870336532592773
284,'Jason was disappointed when the other scouts scared off the elk by loudly beating the bushes',bushes,-11.276287078857422
285,'After the flood, the house smelled of mildew and everything in it was damp',damp,-10.376819610595703
286,'Everyone on the scene gathered around to look at the celebrity',celebrity,-8.105725288391113
287,'The final score of the game was posted',posted,-17.19883155822754
288,'After swimming the English Channel, Bonita was cold and completely blue',blue,-10.331439018249512
289,'She had the data to back up everything she said, so the hostile questions did not shake her opinion',opinion,-15.59973430633545
290,'The new dress was very pretty, but it was cut from an unusual pattern',pattern,-14.11634635925293
291,'When the little girl saw the big dog lumbering towards her, she began to smile',smile,-13.14466381072998
292,'From her house a half mile away, Diana could still hear the loud cheers coming from the parade',parade,-10.03674030303955
293,'Five ships did not survive the battle',battle,-9.523844718933105
294,'The paramedics on the scene helped the passengers after the big car exploded',exploded,-13.450600624084473
295,'The pilot spoke to an air traffic controller just before the takeoff',takeoff,-27.939457893371582
296,'The boy scouts started a long hike through the forest after having a big meeting',meeting,-10.537755012512207
297,'When traveling, Roger prefers to stick to major airlines',airlines,-11.5412015914917
298,'While hemming a pair of pants, Bridget accidentally dropped her glasses',glasses,-10.531229019165039
299,'The rangers say that somewhere in the state park is a mine',mine,-9.538652420043945
300,'The doctor told him his headaches were due to tumors',tumors,-13.311631202697754
301,'The groups in the parade walked by slowly, each waving their banners',banners,-14.584651947021484
302,'The little girl was very sick, but unfortunately there was no hospital',hospital,-9.615382194519043
303,'The meteor shower should have been spectacular, but the city lights blocked the sky',sky,-10.766623497009277
304,'She was unsure how the book would sell',sell,-13.49966049194336
305,'He was desperate for a job, so finally took something doing door to door delivery',delivery,-10.138067245483398
306,'The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical procedures',procedures,-11.919778823852539
307,'Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were female',female,-11.120662689208984
308,'In the window, they posted the hours they were open for today',today,-7.836343288421631
309,'They sent the kids with measles home from school because they were scratching',scratching,-9.64018440246582
310,'Outside, Cora could hear the running horses',horses,-10.586193084716797
311,'At night they often took a short swim',swim,-9.868435859680176
312,'The wealthy author always points out that she wrote four novels before one was banned',banned,-15.562911987304688
313,'The kitten waited patiently because behind the refrigerator was a ball',ball,-9.87025260925293
314,'Norton hates getting up on winter mornings because it is always dark',dark,-11.31840705871582
315,'The fertilizer enriched the plants',plants,-9.18317699432373
316,'The young girl passed her friend a doll',doll,-10.812814712524414
317,'He tinkered with the engine every weekend until it was absolutely ruined',ruined,-15.778800964355469
318,'When Diane heard the shark warning, she swam as fast as she could for safety',safety,-14.300826072692871
319,'Michael could hear the bells ringing in the tower of the castle',castle,-11.387365341186523
320,'When he got home from work on the construction site, his clothes were always torn',torn,-13.268126487731934
321,'Kevin propped his head up with a pillow as he basked in the hot tub',tub,-8.446040153503418
322,'He bought it without even asking the boss',boss,-9.29544448852539
323,'Barry has considered proposing to his girlfriend, but he wants to wait until he is older',older,-14.02197265625
324,'John was disappointed to discover a scratch on his new watch',watch,-12.077669143676758
325,'He was afraid that doing drugs would damage his reputation',reputation,-16.09357452392578
326,'They've been living together for a long time, but don't think they're actually happy',happy,-13.354756355285645
327,'Dennis the Menance was known for making jokes',jokes,-13.38575267791748
328,'When the shooting started they ran for help',help,-14.265369415283203
329,'The federal agents examined the hundred dollar bill with a microscope to see if it was contaminated',contaminated,-12.621503829956055
330,'Eva turned down the heat and left the sauce on the stove to cool',cool,-12.197637557983398
331,'Alone in the canyon, he was so spooked he was scared by his own horse',horse,-8.866296768188477
332,'Betsy could never tell a joke',joke,-13.795942306518555
333,'The bad boy was sent to his principal',principal,-15.172196388244629
334,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his tattoos',tattoos,-15.728402137756348
335,'Trying to evade their captors, the escaped prisoners of war lived in constant hiding',hiding,-14.113570213317871
336,'The tip of the knife was broken',broken,-14.073088645935059
337,'The little girl pulled on the rubber band to see how far it would fly',fly,-13.554187774658203
338,'The soldiers had special night vision goggles so they could see the camp',camp,-9.851465225219727
339,'George was born into a wealthy family and has no idea what it's like to be hungry',hungry,-14.685036659240723
340,'Looking for bats, Karen descended into the depths of the castle',castle,-7.302746772766113
341,'We finally got a decent picture on the TV after an hour of adjusting the contrast',contrast,-11.037652015686035
342,'It took a week to get his car fixed because the parts were out of state',state,-10.838390350341797
343,'The dispute was settled by a third vote',vote,-10.81010627746582
344,'Our guests should be arriving separately',separately,-13.858680725097656
345,'The dough was put in the hot grease',grease,-10.587143898010254
346,'Andrew was glad that the meeting was very productive',productive,-14.226799011230469
347,'When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour group',group,-12.15733814239502
348,'Most shark attacks occur very close to dusk',dusk,-12.005064964294434
349,'He didn't have to spend much money on the car because he found an incredible mechanic',mechanic,-10.354560852050781
350,'The wealthy child went to a private hospital',hospital,-6.161914825439453
351,'When you go to bed, turn off the stereo',stereo,-11.694402694702148
352,'George must keep his pet on a diet',diet,-16.972299575805664
353,'He didn't have time to file everything on his desk, so he organized it into two boxes',boxes,-11.346603393554688
354,'The whole town came to hear their mayor resign',resign,-13.558147430419922
355,'Josie found she could not bend the elbow of her broken doll',doll,-6.072138786315918
356,'It's hard to admit when one is lonely',lonely,-16.195329666137695
357,'Vic asked her to repeat what she had heard',heard,-13.724751472473145
358,'When they were in London they visited Buckingham twice',twice,-4.883398056030273
359,'The agent was sent to South America on a secret jet',jet,-11.920622825622559
360,'Sam knew that rain was coming because he could smell it in the morning',morning,-9.161192893981934
361,'His boss refused to give him a vacation',vacation,-7.273218631744385
362,'She flew in late last night and really didn't get much dinner',dinner,-12.456275939941406
363,'After a week, they gave up on the missing hikers and called off the helicopters',helicopters,-15.910889625549316
364,'Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major pillow',pillow,-5.808740615844727
365,'The cigar burned a hole in the chaos',chaos,-6.75998592376709
366,'His first film was a failure, but he learned some techniques in that first umbrella',umbrella,-6.2973833084106445
367,'He was hired for the job because of his fresh new autumn',autumn,-4.846502304077148
368,'The journal issue that has the new article about diseases of the eye is still in treason',treason,-14.28724479675293
369,'Every spring they held the annual disorder',disorder,-7.794351577758789
370,'Penelope started to assemble her new bicycle, but was missing the king',king,-9.32371711730957
371,'The restaurant will reopen with new treason',treason,-6.860330581665039
372,'Jennifer disliked walking under the trees at the edge of the park because they were always full of weekends',weekends,-7.358790874481201
373,'The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or allergic',allergic,-11.935264587402344
374,'I don't know why people like to see their initials in dusk',dusk,-11.405851364135742
375,'The gem cutter examined the ruby very closely before cutting because he knew that one this large was very disqualified',disqualified,-15.946579933166504
376,'They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's bicycle',bicycle,-10.231291770935059
377,'He took a job training dogs for the blankets',blankets,-17.722986221313477
378,'The conductor gave detailed instructions to the dishes',dishes,-8.611559867858887
379,'Down in the basement, Steve and Robert were playing banners',banners,-15.520106315612793
380,'After the most recent price increase, the small business owner decided to order his office supplies from another gown',gown,-10.866808891296387
381,'Sharon was sad that she had lost her takeoff',takeoff,-24.76766872406006
382,'All of armed services will admit women, but females are barred from metal',metal,-8.239080429077148
383,'After the divorce, she had to move out of the expensive house to an apartment that was fired',fired,-8.760948181152344
