sentence_num,sentence,word,llama_prob
4,'The beach is the place we will usually',bodysurf,-14.45671958103776
4,'The beach is the place we will usually',walk,-6.102909564971924
4,'The beach is the place we will usually',ch,-10.6664400100708
4,'The beach is the place we will usually',trash,-12.308043479919434
4,'The beach is the place we will usually',picnic,-9.161176681518555
4,'The beach is the place we will usually',park,-7.406374454498291
4,'The beach is the place we will usually',dig,-9.29374885559082
5,'After waiting three hours, Cal whined and started to',cry,-1.283277153968811
5,'After waiting three hours, Cal whined and started to',complain,-4.705125331878662
5,'After waiting three hours, Cal whined and started to',leave,-4.8055644035339355
5,'After waiting three hours, Cal whined and started to',squirm,-5.1974538415670395
5,'After waiting three hours, Cal whined and started to',pout,-5.999565958976746
5,'After waiting three hours, Cal whined and started to',fidget,-6.293071448802948
5,'After waiting three hours, Cal whined and started to',yell,-5.8100714683532715
5,'After waiting three hours, Cal whined and started to',pace,-4.252683162689209
5,'After waiting three hours, Cal whined and started to',argue,-6.239907741546631
5,'After waiting three hours, Cal whined and started to',weep,-6.794618243351579
5,'After waiting three hours, Cal whined and started to',paw,-6.788707256317139
5,'After waiting three hours, Cal whined and started to',pant,-7.281060695648193
5,'After waiting three hours, Cal whined and started to',twitch,-8.121338844299316
5,'After waiting three hours, Cal whined and started to',sulk,-5.479883207008243
5,'After waiting three hours, Cal whined and started to',fret,-5.741490840911865
5,'After waiting three hours, Cal whined and started to',stomp,-6.154528439044952
5,'After waiting three hours, Cal whined and started to',bark,-4.708907604217529
6,'While watching the funny movie, Kim was overcome with',laughter,-2.7482943534851074
6,'While watching the funny movie, Kim was overcome with',joy,-4.036431789398193
6,'While watching the funny movie, Kim was overcome with',emotion,-2.8266921043395996
6,'While watching the funny movie, Kim was overcome with',hiccups,-8.942635687068105
6,'While watching the funny movie, Kim was overcome with',giggles,-5.254922308027744
6,'While watching the funny movie, Kim was overcome with',spasms,-9.56721144914627
6,'While watching the funny movie, Kim was overcome with',humor,-7.376882076263428
7,'Hearing noises from above, the confused man inspected the',attic,-4.181756019592285
7,'Hearing noises from above, the confused man inspected the',ceiling,-2.3354387283325195
7,'Hearing noises from above, the confused man inspected the',roof,-2.711390495300293
7,'Hearing noises from above, the confused man inspected the',sky,-2.423264503479004
7,'Hearing noises from above, the confused man inspected the',door,-5.3047590255737305
7,'Hearing noises from above, the confused man inspected the',bedroom,-5.223076820373535
7,'Hearing noises from above, the confused man inspected the',worst,-10.870148658752441
7,'Hearing noises from above, the confused man inspected the',stairway,-8.93045425415039
7,'Hearing noises from above, the confused man inspected the',pipes,-8.780645370483398
7,'Hearing noises from above, the confused man inspected the',machine,-7.3315582275390625
7,'Hearing noises from above, the confused man inspected the',kids,-10.58085823059082
7,'Hearing noises from above, the confused man inspected the',vents,-10.318427085876465
7,'Hearing noises from above, the confused man inspected the',fan,-8.436720848083496
7,'Hearing noises from above, the confused man inspected the',source,-5.209948539733887
7,'Hearing noises from above, the confused man inspected the',stairs,-5.983859062194824
7,'Hearing noises from above, the confused man inspected the',upstairs,-7.031250953674316
7,'Hearing noises from above, the confused man inspected the',clouds,-6.208523750305176
7,'Hearing noises from above, the confused man inspected the',tree,-4.314455986022949
7,'Hearing noises from above, the confused man inspected the',room,-4.4371538162231445
7,'Hearing noises from above, the confused man inspected the',rooftop,-5.465636253356934
7,'Hearing noises from above, the confused man inspected the',area,-4.369750022888184
8,'The restaurants on the west end were very',expensive,-3.829360008239746
8,'The restaurants on the west end were very',posh,-8.587452972773463
8,'The restaurants on the west end were very',crowded,-2.9168004989624023
8,'The restaurants on the west end were very',fancy,-7.286547660827637
8,'The restaurants on the west end were very',busy,-2.194809913635254
8,'The restaurants on the west end were very',good,-1.05915367603302
8,'The restaurants on the west end were very',pricey,-5.125157356262207
8,'The restaurants on the west end were very',nice,-2.5446176528930664
8,'The restaurants on the west end were very',noisy,-4.833142280578613
8,'The restaurants on the west end were very',swanky,-8.457525968551636
8,'The restaurants on the west end were very',dirty,-7.076135635375977
8,'The restaurants on the west end were very',clean,-5.025486946105957
8,'The restaurants on the west end were very',chic,-8.641279220581055
8,'The restaurants on the west end were very',best,-10.093511581420898
8,'The restaurants on the west end were very',trendy,-6.3665618896484375
8,'The restaurants on the west end were very',hot,-6.79130744934082
8,'The restaurants on the west end were very',wonderful,-7.25139045715332
8,'The restaurants on the west end were very',extravagant,-10.303664207458496
8,'The restaurants on the west end were very',cheap,-6.9449357986450195
8,'The restaurants on the west end were very',loud,-5.638119697570801
8,'The restaurants on the west end were very',old,-7.663270950317383
8,'The restaurants on the west end were very',dry,-8.796927452087402
8,'The restaurants on the west end were very',elegant,-8.274401664733887
8,'The restaurants on the west end were very',classy,-7.539791107177734
8,'The restaurants on the west end were very',high end,-8.807917833328247
8,'The restaurants on the west end were very',sparse,-8.378355026245117
8,'The restaurants on the west end were very',upscale,-7.243590354919434
8,'The restaurants on the west end were very',luxurious,-9.175106048583984
9,'Tim was very tired, so he was difficult to',understand,-4.3637003898620605
9,'Tim was very tired, so he was difficult to',wake,-2.680062770843506
9,'Tim was very tired, so he was difficult to',control,-4.6323065757751465
9,'Tim was very tired, so he was difficult to',hear,-6.559533596038818
9,'Tim was very tired, so he was difficult to',tolerate,-9.440227508544922
9,'Tim was very tired, so he was difficult to',handle,-3.1687350273132324
9,'Tim was very tired, so he was difficult to',entertain,-4.521850109100342
9,'Tim was very tired, so he was difficult to',manage,-3.7194361686706543
9,'Tim was very tired, so he was difficult to',please,-3.183274745941162
9,'Tim was very tired, so he was difficult to',soothe,-8.006059899751563
9,'Tim was very tired, so he was difficult to',rouse,-5.329351380467415
9,'Tim was very tired, so he was difficult to',arouse,-5.354057426855434
9,'Tim was very tired, so he was difficult to',see,-5.9710001945495605
9,'Tim was very tired, so he was difficult to',engage,-5.863048076629639
9,'Tim was very tired, so he was difficult to',work,-2.5785326957702637
9,'Tim was very tired, so he was difficult to',convince,-4.290406703948975
9,'Tim was very tired, so he was difficult to',placate,-8.878472671844065
9,'Tim was very tired, so he was difficult to',confront,-9.825349807739258
9,'Tim was very tired, so he was difficult to',motivate,-3.915431499481201
9,'Tim was very tired, so he was difficult to',move,-5.469117641448975
9,'Tim was very tired, so he was difficult to',drive,-4.773833751678467
9,'Tim was very tired, so he was difficult to',deal with,-3.3521707309409976
9,'Tim was very tired, so he was difficult to',help,-5.885140895843506
9,'Tim was very tired, so he was difficult to',read,-4.543559551239014
9,'Tim was very tired, so he was difficult to',calm,-7.101001262664795
9,'Tim was very tired, so he was difficult to',carry,-6.728940486907959
9,'Tim was very tired, so he was difficult to',talk to,-3.6127821803092957
9,'Tim was very tired, so he was difficult to',enjoy,-8.647647857666016
9,'Tim was very tired, so he was difficult to',relax,-8.775005340576172
9,'Tim was very tired, so he was difficult to',interrogate,-8.759472707053646
9,'Tim was very tired, so he was difficult to',teach,-5.705873012542725
9,'Tim was very tired, so he was difficult to',find,-5.066325664520264
9,'Tim was very tired, so he was difficult to',endure,-9.929159164428711
9,'Tim was very tired, so he was difficult to',coax,-6.2335333824157715
9,'Tim was very tired, so he was difficult to',talk,-3.4756693840026855
9,'Tim was very tired, so he was difficult to',concentrate,-6.487853527069092
9,'Tim was very tired, so he was difficult to',visit,-7.007456302642822
9,'Tim was very tired, so he was difficult to',take,-4.636645793914795
9,'Tim was very tired, so he was difficult to',arouse,-5.354057426855434
9,'Tim was very tired, so he was difficult to',study,-6.799790859222412
9,'Tim was very tired, so he was difficult to',consult,-8.693498611450195
9,'Tim was very tired, so he was difficult to',excite,-8.504974473267794
10,'Jean was satisfied as her sculpture began to take',shape,-0.5301063656806946
10,'Jean was satisfied as her sculpture began to take',form,-1.4925925731658936
10,'Jean was satisfied as her sculpture began to take',effect,-9.174761772155762
10,'Jean was satisfied as her sculpture began to take',pictures,-14.037357330322266
10,'Jean was satisfied as her sculpture began to take',action,-10.48547649383545
10,'Jean was satisfied as her sculpture began to take',money,-14.766173362731934
10,'Jean was satisfied as her sculpture began to take',glow,-14.191422462463379
10,'Jean was satisfied as her sculpture began to take',off,-7.76096248626709
10,'Jean was satisfied as her sculpture began to take',measurements,-14.167862892150879
10,'Jean was satisfied as her sculpture began to take',life,-4.4307050704956055
10,'Jean was satisfied as her sculpture began to take',dry,-12.85755729675293
10,'Jean was satisfied as her sculpture began to take',hold,-6.336581230163574
11,'Pressed for time, Beth made a quick grocery',run,-0.5521172881126404
11,'Pressed for time, Beth made a quick grocery',trip,-2.6721601486206055
11,'Pressed for time, Beth made a quick grocery',list,-2.066887855529785
11,'Pressed for time, Beth made a quick grocery',stop,-2.6761674880981445
11,'Pressed for time, Beth made a quick grocery',visit,-6.216231346130371
12,'A village was discovered between the mountains, in a',valley,-1.7121446132659912
12,'A village was discovered between the mountains, in a',cave,-4.070220947265625
12,'A village was discovered between the mountains, in a',ravine,-5.7203731294721365
12,'A village was discovered between the mountains, in a',private place,-12.328654289245605
12,'A village was discovered between the mountains, in a',circle,-8.002523422241211
12,'A village was discovered between the mountains, in a',river,-5.5721588134765625
12,'A village was discovered between the mountains, in a',cavern,-6.866742134094238
12,'A village was discovered between the mountains, in a',field,-6.353532791137695
12,'A village was discovered between the mountains, in a',nadir,-13.889680564403534
12,'A village was discovered between the mountains, in a',tunnel,-7.0126752853393555
12,'A village was discovered between the mountains, in a',community,-7.927919387817383
12,'A village was discovered between the mountains, in a',jungle,-6.061185836791992
12,'A village was discovered between the mountains, in a',gap,-7.387041091918945
12,'A village was discovered between the mountains, in a',foreign,-7.402905464172363
12,'A village was discovered between the mountains, in a',forest,-3.468137502670288
12,'A village was discovered between the mountains, in a',cliff,-7.543143272399902
12,'A village was discovered between the mountains, in a',town,-5.4768524169921875
13,'David lost tug-of-war because he was too tired to',pull,-2.5589797496795654
13,'David lost tug-of-war because he was too tired to',play,-3.9169318675994873
13,'David lost tug-of-war because he was too tired to',care,-6.0844221115112305
13,'David lost tug-of-war because he was too tired to',fight,-2.1073901653289795
13,'David lost tug-of-war because he was too tired to',compete,-3.8249671459198
13,'David lost tug-of-war because he was too tired to',stand,-4.495678901672363
13,'David lost tug-of-war because he was too tired to',give it his best,-8.490855693817139
13,'David lost tug-of-war because he was too tired to',grip,-7.9745283126831055
13,'David lost tug-of-war because he was too tired to',weak,-12.817984580993652
14,'The patient was angry for receiving the wrong',medicine,-2.017216444015503
14,'The patient was angry for receiving the wrong',medication,-2.3609817028045654
14,'The patient was angry for receiving the wrong',diagnosis,-3.156468152999878
14,'The patient was angry for receiving the wrong',treatment,-2.15791392326355
14,'The patient was angry for receiving the wrong',dose,-4.133452415466309
14,'The patient was angry for receiving the wrong',prescription,-3.6625049114227295
14,'The patient was angry for receiving the wrong',pills,-5.161934852600098
14,'The patient was angry for receiving the wrong',drug,-3.7505576610565186
14,'The patient was angry for receiving the wrong',info,-7.865942001342773
14,'The patient was angry for receiving the wrong',cure,-8.337481498718262
14,'The patient was angry for receiving the wrong',dosage,-4.164135932922363
14,'The patient was angry for receiving the wrong',message,-5.804495811462402
14,'The patient was angry for receiving the wrong',number,-5.648026466369629
14,'The patient was angry for receiving the wrong',information,-4.032074928283691
14,'The patient was angry for receiving the wrong',results,-4.916104316711426
14,'The patient was angry for receiving the wrong',lunch,-9.390559196472168
14,'The patient was angry for receiving the wrong',advice,-6.047309875488281
14,'The patient was angry for receiving the wrong',refund,-9.01356315612793
14,'The patient was angry for receiving the wrong',papers,-8.643135070800781
15,'Paige thought the color of the wall was rather',dull,-2.611605644226074
15,'Paige thought the color of the wall was rather',bland,-3.543917655944824
15,'Paige thought the color of the wall was rather',drab,-2.922236646991223
15,'Paige thought the color of the wall was rather',boring,-2.8017053604125977
15,'Paige thought the color of the wall was rather',bright,-3.8745508193969727
15,'Paige thought the color of the wall was rather',ugly,-4.559205055236816
15,'Paige thought the color of the wall was rather',plain,-4.035569190979004
15,'Paige thought the color of the wall was rather',pretty,-4.561678886413574
15,'Paige thought the color of the wall was rather',odd,-3.532036781311035
15,'Paige thought the color of the wall was rather',dark,-3.2272157669067383
15,'Paige thought the color of the wall was rather',loud,-6.247396469116211
15,'Paige thought the color of the wall was rather',inspiring,-7.87954044342041
15,'Paige thought the color of the wall was rather',unique,-5.954241752624512
15,'Paige thought the color of the wall was rather',cool,-4.666558265686035
15,'Paige thought the color of the wall was rather',dreary,-5.009300420992076
15,'Paige thought the color of the wall was rather',vibrant,-6.295012474060059
15,'Paige thought the color of the wall was rather',soothing,-6.625741958618164
15,'Paige thought the color of the wall was rather',institutional,-10.032868385314941
15,'Paige thought the color of the wall was rather',blah,-4.957215309143066
15,'Paige thought the color of the wall was rather',dry,-8.802908897399902
15,'Paige thought the color of the wall was rather',red,-7.372872352600098
16,'The stockholders meeting started after a short',break,-2.2728090286254883
16,'The stockholders meeting started after a short',delay,-3.2651796340942383
16,'The stockholders meeting started after a short',recess,-3.027764320373535
16,'The stockholders meeting started after a short',introduction,-4.318490028381348
16,'The stockholders meeting started after a short',speech,-5.193081855773926
16,'The stockholders meeting started after a short',presentation,-4.263066291809082
16,'The stockholders meeting started after a short',lunch,-4.198412895202637
16,'The stockholders meeting started after a short',video,-6.67757511138916
16,'The stockholders meeting started after a short',prayer,-1.961808204650879
16,'The stockholders meeting started after a short',time,-3.6539525985717773
16,'The stockholders meeting started after a short',chat,-8.094815254211426
16,'The stockholders meeting started after a short',pause,-5.244799613952637
16,'The stockholders meeting started after a short',breakfast,-6.023653030395508
16,'The stockholders meeting started after a short',wait,-5.470284461975098
16,'The stockholders meeting started after a short',interruption,-8.09085750579834
16,'The stockholders meeting started after a short',fall,-11.036711692810059
16,'The stockholders meeting started after a short',visit,-8.463294982910156
16,'The stockholders meeting started after a short',intermission,-5.378033638000488
16,'The stockholders meeting started after a short',lull,-7.374587546102703
16,'The stockholders meeting started after a short',brief,-8.193455696105957
16,'The stockholders meeting started after a short',nap,-8.772090911865234
16,'The stockholders meeting started after a short',lecture,-8.127366065979004
16,'The stockholders meeting started after a short',announcement,-5.267512321472168
16,'The stockholders meeting started after a short',argument,-10.294981002807617
16,'The stockholders meeting started after a short',reception,-7.827596664428711
16,'The stockholders meeting started after a short',meeting,-3.099747657775879
16,'The stockholders meeting started after a short',message,-8.030677795410156
16,'The stockholders meeting started after a short',piece,-10.140195846557617
17,'A gardener, Harry likes to fertilize plants with',manure,-4.089688595384359
17,'A gardener, Harry likes to fertilize plants with',fertilizer,-4.4533843994140625
17,'A gardener, Harry likes to fertilize plants with',compost,-2.582540273666382
17,'A gardener, Harry likes to fertilize plants with',poop,-8.844099998474121
17,'A gardener, Harry likes to fertilize plants with',soil,-6.021298408508301
17,'A gardener, Harry likes to fertilize plants with',dung,-7.412322044372559
17,'A gardener, Harry likes to fertilize plants with',mulch,-6.395791187882423
17,'A gardener, Harry likes to fertilize plants with',dirt,-9.089875221252441
17,'A gardener, Harry likes to fertilize plants with',eggs,-7.3372297286987305
17,'A gardener, Harry likes to fertilize plants with',water,-4.527097702026367
17,'A gardener, Harry likes to fertilize plants with',coffee,-5.833152770996094
17,'A gardener, Harry likes to fertilize plants with',tomatoes,-8.312280654907227
17,'A gardener, Harry likes to fertilize plants with',salt,-6.998588562011719
17,'A gardener, Harry likes to fertilize plants with',chemicals,-6.021026611328125
17,'A gardener, Harry likes to fertilize plants with',nitrogen,-4.112567901611328
17,'A gardener, Harry likes to fertilize plants with',grounds,-11.995017051696777
17,'A gardener, Harry likes to fertilize plants with',pee,-9.591915130615234
17,'A gardener, Harry likes to fertilize plants with',lime,-5.005887985229492
17,'A gardener, Harry likes to fertilize plants with',eggshells,-6.165463055163855
17,'A gardener, Harry likes to fertilize plants with',guano,-6.773973122239113
17,'A gardener, Harry likes to fertilize plants with',spray,-9.282245635986328
17,'A gardener, Harry likes to fertilize plants with',worm juice,-11.18446397781372
17,'A gardener, Harry likes to fertilize plants with',seeds,-7.969937324523926
17,'A gardener, Harry likes to fertilize plants with',sugar,-5.773405075073242
17,'A gardener, Harry likes to fertilize plants with',sand,-6.264054298400879
17,'A gardener, Harry likes to fertilize plants with',tea,-7.1171875
17,'A gardener, Harry likes to fertilize plants with',shells,-10.311569213867188
17,'A gardener, Harry likes to fertilize plants with',nitrate,-7.3977314829826355
18,'Josie drank a large glass of milk every',day,-1.2508597373962402
18,'Josie drank a large glass of milk every',morning,-0.7811923623085022
18,'Josie drank a large glass of milk every',night,-1.9128623008728027
18,'Josie drank a large glass of milk every',evening,-3.0184454917907715
18,'Josie drank a large glass of milk every',hour,-6.048984050750732
19,'Running low on cookies, the bakery needed a new',batch,-4.813924789428711
19,'Running low on cookies, the bakery needed a new',oven,-5.51416015625
19,'Running low on cookies, the bakery needed a new',baker,-7.108579635620117
19,'Running low on cookies, the bakery needed a new',chef,-8.191325187683105
19,'Running low on cookies, the bakery needed a new',employees,-11.825055122375488
19,'Running low on cookies, the bakery needed a new',dessert,-5.694456100463867
19,'Running low on cookies, the bakery needed a new',recipe,-3.6518666744232178
19,'Running low on cookies, the bakery needed a new',dozen,-10.521174430847168
19,'Running low on cookies, the bakery needed a new',promotion,-7.478522300720215
19,'Running low on cookies, the bakery needed a new',item,-6.556262969970703
19,'Running low on cookies, the bakery needed a new',stock,-6.913776397705078
19,'Running low on cookies, the bakery needed a new',mixer,-7.681418418884277
19,'Running low on cookies, the bakery needed a new',supply,-4.41431999206543
19,'Running low on cookies, the bakery needed a new',shipment,-5.954115867614746
19,'Running low on cookies, the bakery needed a new',cook,-8.624095916748047
19,'Running low on cookies, the bakery needed a new',source,-4.086734771728516
20,'The clothier grabbed a bolt of cloth from the',shelf,-3.630035161972046
20,'The clothier grabbed a bolt of cloth from the',rack,-2.8387563228607178
20,'The clothier grabbed a bolt of cloth from the',closet,-3.9577901363372803
20,'The clothier grabbed a bolt of cloth from the',back,-2.810981512069702
20,'The clothier grabbed a bolt of cloth from the',table,-4.170515060424805
20,'The clothier grabbed a bolt of cloth from the',store,-4.025541305541992
20,'The clothier grabbed a bolt of cloth from the',roll,-6.826165199279785
20,'The clothier grabbed a bolt of cloth from the',storeroom,-5.096268467605114
20,'The clothier grabbed a bolt of cloth from the',bin,-5.563658714294434
20,'The clothier grabbed a bolt of cloth from the',pile,-2.9013726711273193
20,'The clothier grabbed a bolt of cloth from the',room,-5.866013526916504
20,'The clothier grabbed a bolt of cloth from the',wheel,-9.098461151123047
20,'The clothier grabbed a bolt of cloth from the',storage,-5.578269004821777
20,'The clothier grabbed a bolt of cloth from the',cabinet,-5.993441581726074
20,'The clothier grabbed a bolt of cloth from the',reem,-16.23998785018921
20,'The clothier grabbed a bolt of cloth from the',counter,-4.96319580078125
20,'The clothier grabbed a bolt of cloth from the',shed,-6.718601226806641
20,'The clothier grabbed a bolt of cloth from the',spool,-6.071878984570503
20,'The clothier grabbed a bolt of cloth from the',stack,-4.922100067138672
20,'The clothier grabbed a bolt of cloth from the',dryer,-7.3989973068237305
20,'The clothier grabbed a bolt of cloth from the',box,-4.891454696655273
20,'The clothier grabbed a bolt of cloth from the',display,-4.573446273803711
20,'The clothier grabbed a bolt of cloth from the',wall,-3.616271734237671
21,'The reckless driver drove too quickly around the',corner,-1.7938449382781982
21,'The reckless driver drove too quickly around the',bend,-2.45343279838562
21,'The reckless driver drove too quickly around the',curve,-2.2557361125946045
21,'The reckless driver drove too quickly around the',turn,-3.5410735607147217
21,'The reckless driver drove too quickly around the',block,-5.105247497558594
21,'The reckless driver drove too quickly around the',circle,-6.120888710021973
21,'The reckless driver drove too quickly around the',roundabout,-3.8522363901138306
21,'The reckless driver drove too quickly around the',ledge,-11.143214225769043
21,'The reckless driver drove too quickly around the',street,-6.598760604858398
21,'The reckless driver drove too quickly around the',sign,-7.323577880859375
22,'The girls made beautiful designs on the street with',chalk,-3.030996084213257
22,'The girls made beautiful designs on the street with',paint,-4.788412094116211
22,'The girls made beautiful designs on the street with',crayons,-6.21135587990284
22,'The girls made beautiful designs on the street with',paper,-4.318014144897461
22,'The girls made beautiful designs on the street with',flowers,-4.849981307983398
22,'The girls made beautiful designs on the street with',posters,-6.800481796264648
22,'The girls made beautiful designs on the street with',paintcans,-15.202733516693115
22,'The girls made beautiful designs on the street with',pride,-10.121745109558105
22,'The girls made beautiful designs on the street with',fabric,-5.347497940063477
23,'Tom was told that this particular plant was a',fern,-6.778231620788574
23,'Tom was told that this particular plant was a',rose,-6.997608184814453
23,'Tom was told that this particular plant was a',weed,-3.925365686416626
23,'Tom was told that this particular plant was a',poisonous,-5.815021514892578
23,'Tom was told that this particular plant was a',perennial,-4.330194473266602
23,'Tom was told that this particular plant was a',rare,-4.0178985595703125
23,'Tom was told that this particular plant was a',cactus,-6.163391262292862
23,'Tom was told that this particular plant was a',hybrid,-4.5273542404174805
23,'Tom was told that this particular plant was a',succulent,-5.729055294767022
23,'Tom was told that this particular plant was a',ficus,-8.796220127493143
23,'Tom was told that this particular plant was a',venus fly trap,-11.93356416374445
23,'Tom was told that this particular plant was a',hibiscus,-8.386148784658872
23,'Tom was told that this particular plant was a',rarity,-6.144145965576172
23,'Tom was told that this particular plant was a',flower,-6.37148380279541
23,'Tom was told that this particular plant was a',geranium,-8.015065878629684
23,'Tom was told that this particular plant was a',peony,-9.118244588375092
23,'Tom was told that this particular plant was a',mandrake,-10.645540308207273
23,'Tom was told that this particular plant was a',green,-8.65800666809082
23,'Tom was told that this particular plant was a',prize,-7.273388862609863
23,'Tom was told that this particular plant was a',nice one,-9.4045090675354
23,'Tom was told that this particular plant was a',bitter,-8.719779014587402
23,'Tom was told that this particular plant was a',petunia,-8.211549429222941
23,'Tom was told that this particular plant was a',drug,-8.459362030029297
23,'Tom was told that this particular plant was a',dangerous,-6.6028947830200195
23,'Tom was told that this particular plant was a',failure,-8.299551010131836
23,'Tom was told that this particular plant was a',toxic one,-7.95580518245697
23,'Tom was told that this particular plant was a',young one,-10.282781600952148
23,'Tom was told that this particular plant was a',possessions,-18.51495933532715
23,'Tom was told that this particular plant was a',shrub,-5.815400814637542
23,'Tom was told that this particular plant was a',mum,-10.39154052734375
23,'Tom was told that this particular plant was a',gem,-8.406998634338379
23,'Tom was told that this particular plant was a',carnivore,-6.571694552898407
